,pert_iname,trt,quantile,quant_low,quant_high,n_sig,n_sig_pos,n_sig_neg,n_sig_initial,moa
3927,HADHB,trt_sh,-0.862,-0.862,0.63,30,13,17,69,
3928,cariporide,trt_cp,-0.862,-0.862,0.781,25,10,15,42,sodium/hydrogen exchanger inhibitor
3929,PD-153035,trt_cp,-0.862,-0.862,0.838,23,10,13,42,EGFR inhibitor
3930,MTA1,trt_sh,-0.863,-0.863,0.813,54,25,29,102,
3931,ARG-TC-41,trt_cp,-0.863,-0.863,0.838,14,7,7,26,
3932,7-nitroindazole,trt_cp,-0.863,-0.863,0.71,30,11,19,72,Nitric oxide synthase inhibitor
3933,sofalcone,trt_cp,-0.863,-0.863,0.854,18,9,9,38,mucus protecting agent
3934,GPX3,trt_sh,-0.863,-0.863,-0.666,13,3,10,27,
3935,UNG,trt_sh,-0.863,-0.863,0.828,18,10,8,27,
3936,BG-FA-0953,trt_cp,-0.863,-0.863,-0.664,12,3,9,17,
3937,sulforaphane,trt_cp,-0.863,-0.863,0.794,131,66,65,304,Anticancer agent|Aryl hydrocarbon receptor antagonist
3938,geldanamycin,trt_cp,-0.863,-0.863,0.77,570,255,315,1200,HSP inhibitor
3939,GPR78,trt_sh,-0.863,-0.863,0.728,15,7,8,27,
3940,nafcillin,trt_cp,-0.864,-0.864,0.446,14,5,9,30,Bacterial cell wall synthesis inhibitor
3941,PLX-4720,trt_cp,-0.864,-0.864,0.737,115,47,68,213,RAF inhibitor
3942,STXBP1,trt_sh,-0.864,-0.864,0.854,22,9,13,39,
3943,GSK-2334470,trt_cp,-0.864,-0.864,0.808,86,40,46,173,Pyruvate dehydrogenase kinase inhibitor
3944,isbufylline,trt_cp,-0.864,-0.864,0.857,24,12,12,42,phosphodiesterase inhibitor
3945,BNGF,trt_lig,-0.864,-0.864,0.835,50,19,31,88,
3946,metronidazole,trt_cp,-0.864,-0.864,0.686,20,8,12,53,DNA inhibitor
3947,BRD2,trt_sh,-0.864,-0.864,0.653,15,6,9,31,
3948,QW-BI-011,trt_cp,-0.864,-0.864,0.648,12,5,7,17,Histone lysine methyltransferase inhibitor
3949,RXRA,trt_sh,-0.864,-0.864,0.806,13,6,7,33,
3950,teriflunomide,trt_cp,-0.865,-0.865,0.805,23,10,13,42,dihydroorotate dehydrogenase inhibitor
3951,CCDC85B,trt_sh,-0.865,-0.865,0.813,31,13,18,43,
3952,AT1-SHH-09,trt_cp,-0.865,-0.865,0.663,49,19,30,101,
3953,BL003-049-HDAC3,trt_cp,-0.865,-0.865,0.784,33,15,18,70,
3954,TOMM22,trt_sh,-0.865,-0.865,-0.507,17,5,12,42,
3955,CYP3A5,trt_sh,-0.865,-0.865,-0.679,11,3,8,24,
3956,CEBPB,trt_sh,-0.865,-0.865,0.759,12,6,6,27,
3957,JAG1,trt_sh,-0.865,-0.865,0.837,11,5,6,35,
3958,AT7867,trt_cp,-0.865,-0.865,0.782,84,42,42,180,
3959,BLVRA,trt_oe,-0.865,-0.865,0.645,10,4,6,16,
3960,BRD-K06765193,trt_cp,-0.865,-0.865,0.828,19,10,9,42,
3961,QL-XI-92,trt_cp,-0.865,-0.865,0.837,92,43,49,180,DDR1 inhibitor
3962,TMEM154,trt_sh,-0.866,-0.866,0.725,13,7,6,30,
3963,GMNN,trt_sh,-0.866,-0.866,0.748,18,7,11,33,
3964,MCM7,trt_sh,-0.866,-0.866,0.851,11,6,5,27,
3965,FABP1,trt_sh,-0.866,-0.866,0.822,18,9,9,27,
3966,NFIL3,trt_sh,-0.866,-0.866,0.638,27,12,15,69,
3967,celecoxib,trt_cp,-0.866,-0.866,0.641,41,17,24,88,Cyclooxygenase inhibitor
3968,trimetazidine,trt_cp,-0.866,-0.866,0.809,17,8,9,46,3-ketoacyl CoA thiolase inhibitor
3969,P2RY8,trt_sh,-0.866,-0.866,0.743,14,7,7,36,
3970,TNFSF10,trt_sh,-0.866,-0.866,0.85,12,6,6,27,
3971,reserpine,trt_cp,-0.866,-0.866,0.782,39,19,20,65,Vesicular monoamine transporter inhibitor
3972,androstenedione,trt_cp,-0.866,-0.866,0.723,13,7,6,24,Cytochrome P450 inhibitor
3973,FUT1,trt_sh,-0.866,-0.866,0.84,25,14,11,72,
3974,GPRC5B,trt_sh,-0.866,-0.866,0.765,13,5,8,27,
3975,filgotinib,trt_cp,-0.866,-0.866,0.716,18,8,10,42,JAK inhibitor
3976,GM2A,trt_sh.cgs,-0.867,-0.867,-0.684,10,3,7,12,
3977,metaxalone,trt_cp,-0.867,-0.867,0.781,12,6,6,19,Muscle relaxant
3978,fluphenazine,trt_cp,-0.867,-0.867,0.748,65,31,34,132,Dopamine receptor antagonist
3979,ARHGAP35,trt_sh,-0.867,-0.867,0.356,11,4,7,24,
3980,fulvestrant,trt_cp,-0.867,-0.867,0.799,146,72,74,323,Estrogen receptor antagonist
3981,GOLT1B,trt_sh,-0.867,-0.867,0.692,24,13,11,39,
3982,UROD,trt_sh,-0.867,-0.867,0.645,15,7,8,27,
3983,BRD-K44696931,trt_cp,-0.867,-0.867,0.609,10,4,6,13,
3984,BRD-K22587354,trt_cp,-0.867,-0.867,0.58,24,9,15,48,
3985,BRD-K68313733,trt_cp,-0.867,-0.867,0.799,18,9,9,31,
3986,naphazoline,trt_cp,-0.867,-0.867,0.844,36,17,19,64,Adrenergic receptor agonist
3987,parachlorophenol,trt_cp,-0.868,-0.868,0.689,13,5,8,19,Antiinfective drug
3988,TOPBP1,trt_sh,-0.868,-0.868,0.71,20,8,12,36,
3989,isotretinoin,trt_cp,-0.868,-0.868,-0.748,14,4,10,35,Retinoid receptor agonist
3990,PRPF4,trt_sh,-0.868,-0.868,0.767,21,9,12,42,
3991,pimozide,trt_cp,-0.868,-0.868,0.669,68,26,42,128,Dopamine receptor antagonist
3992,VER-155008,trt_cp,-0.868,-0.868,0.778,34,13,21,59,HSP inhibitor
3993,BLCAP,trt_sh,-0.868,-0.868,0.661,23,9,14,43,
3994,TP53,trt_oe,-0.868,-0.868,0.603,11,5,6,20,
3995,GSK3A,trt_sh,-0.868,-0.868,0.84,137,64,73,295,
3996,AZD-7545,trt_cp,-0.868,-0.868,0.861,44,22,22,101,Pyruvate dehydrogenase kinase inhibitor
3997,GNA15,trt_sh,-0.869,-0.869,0.35,14,5,9,24,
3998,NGFR,trt_sh,-0.869,-0.869,0.693,11,5,6,33,
3999,CDC45,trt_sh,-0.869,-0.869,0.85,19,10,9,42,
4000,KAT6A,trt_sh,-0.869,-0.869,0.726,34,15,19,66,
4001,equilin,trt_cp,-0.869,-0.869,0.781,43,20,23,91,Estrogen receptor agonist
4002,BRD-K44978960,trt_cp,-0.869,-0.869,0.661,13,6,7,25,
4003,cefepime,trt_cp,-0.869,-0.869,-0.666,27,7,20,46,Bacterial cell wall synthesis inhibitor
4004,lonidamine,trt_cp,-0.869,-0.869,0.861,56,28,28,120,Glucokinase inhibitor
4005,GGA2,trt_sh,-0.869,-0.869,-0.143,18,6,12,36,
4006,brucine,trt_cp,-0.869,-0.869,0.765,23,12,11,36,Glycine receptor antagonist
4007,isoliquiritigenin,trt_cp,-0.869,-0.869,-0.56,27,8,19,59,Guanylate cyclase activator
4008,XBD-173,trt_cp,-0.87,-0.87,0.835,14,8,6,42,
4009,GNRH1,trt_lig,-0.87,-0.87,0.676,10,4,6,19,
4010,dexamethasone,trt_cp,-0.87,-0.87,0.849,146,74,72,278,Glucocorticoid receptor agonist
4011,KREMEN1,trt_sh,-0.87,-0.87,0.784,15,6,9,27,
4012,RFP,ctl_vector,-0.87,-0.87,0.867,348,167,181,769,
4013,DL-PDMP,trt_cp,-0.87,-0.87,0.83,44,19,25,95,Glucosyltransferase inhibitor
4014,KBG,trt_cp,-0.871,-0.871,-0.144,21,7,14,42,neprilysin inhibitor
4015,BCL2-inhibitor,trt_cp,-0.871,-0.871,0.212,17,6,11,27,BCL inhibitor
4016,oxantel,trt_cp,-0.871,-0.871,0.818,17,8,9,26,Anthelmintic agent
4017,vincamine,trt_cp,-0.871,-0.871,-0.502,36,11,25,64,Adrenergic receptor antagonist
4018,tiapride,trt_cp,-0.871,-0.871,0.762,24,11,13,45,Dopamine receptor antagonist
4019,doxazosin,trt_cp,-0.871,-0.871,0.628,24,10,14,57,Adrenergic receptor antagonist
4020,CAMK1G,trt_sh,-0.871,-0.871,0.362,11,4,7,18,
4021,BRD-A35207501,trt_cp,-0.871,-0.871,0.666,16,6,10,28,
4022,hesperidin,trt_cp,-0.871,-0.871,0.802,34,18,16,61,Flavanone glycoside
4023,ZNF180,trt_sh,-0.871,-0.871,-0.488,13,4,9,24,
4024,L-755507,trt_cp,-0.871,-0.871,0.831,10,5,5,23,Adrenergic receptor agonist
4025,BPHL,trt_sh,-0.871,-0.871,-0.611,12,3,9,42,
4026,GPR123,trt_sh,-0.871,-0.871,-0.12,15,5,10,27,
4027,CDK10,trt_sh,-0.871,-0.871,0.801,39,18,21,64,
4028,glibenclamide,trt_cp,-0.871,-0.871,0.854,68,37,31,134,Sulfonylurea
4029,bepotastine,trt_cp,-0.871,-0.871,-0.146,21,7,14,42,histamine receptor antagonist
4030,HSPB8,trt_sh,-0.872,-0.872,-0.127,18,6,12,36,
4031,lisofylline,trt_cp,-0.872,-0.872,-0.101,15,5,10,42,"interleukin receptor antagonist, STAT inhibitor"
4032,TCF7L1,trt_sh,-0.872,-0.872,0.781,21,11,10,33,
4033,RAN-07,trt_cp,-0.872,-0.872,0.691,16,7,9,35,
4034,doxepin,trt_cp,-0.872,-0.872,0.74,71,34,37,132,Histamine receptor antagonist
4035,BRD-K73418978,trt_cp,-0.872,-0.872,-0.743,10,2,8,17,
4036,EGFP,ctl_vector,-0.872,-0.872,0.833,65,29,36,132,
4037,GTDC1,trt_sh,-0.872,-0.872,0.594,19,7,12,33,
4038,L-689560,trt_cp,-0.872,-0.872,0.853,21,9,12,38,Glutamate receptor antagonist
4039,trimetozine,trt_cp,-0.872,-0.872,0.824,12,5,7,23,Sedative
4040,imiloxan,trt_cp,-0.872,-0.872,0.852,29,14,15,57,Adrenergic receptor antagonist
4041,SUCLG2,trt_sh,-0.872,-0.872,0.687,13,6,7,33,
4042,mizolastine,trt_cp,-0.872,-0.872,0.845,26,12,14,46,Histamine receptor antagonist
4043,DFNB31,trt_sh,-0.872,-0.872,0.799,12,6,6,36,
4044,EPHX1,trt_sh,-0.872,-0.872,0.588,10,4,6,27,
4045,MLH1,trt_sh,-0.872,-0.872,0.807,43,23,20,86,
4046,SLC16A5,trt_sh,-0.873,-0.873,0.671,15,7,8,27,
4047,xaliproden,trt_cp,-0.873,-0.873,0.71,31,11,20,61,Serotonin receptor agonist
4048,cyclosporin-a,trt_cp,-0.873,-0.873,0.666,93,32,61,184,Calcineurin inhibitor
4049,F12,trt_sh,-0.873,-0.873,0.795,36,16,20,66,
4050,EGFR,trt_sh,-0.873,-0.873,0.829,110,50,60,240,
4051,FZD2,trt_sh,-0.873,-0.873,0.836,15,7,8,27,
4052,gemifloxacin,trt_cp,-0.873,-0.873,0.815,18,9,9,42,bacterial DNA gyrase inhibitor
4053,asymmetrical-dimethylarginine,trt_cp,-0.873,-0.873,0.808,23,9,14,42,nitric oxide synthase inhibitor
4054,"16,16-dimethylprostaglandin-e2",trt_cp,-0.873,-0.873,-0.625,39,11,28,101,Prostanoid receptor agonist
4055,FAU,trt_sh,-0.873,-0.873,0.739,11,5,6,24,
4056,ENO1,trt_sh,-0.873,-0.873,0.735,17,7,10,27,
4057,BRD-K12105018,trt_cp,-0.873,-0.873,0.498,10,4,6,18,
4058,LRPAP1,trt_sh,-0.873,-0.873,0.86,17,7,10,33,
4059,torcitabine,trt_cp,-0.873,-0.873,0.663,23,9,14,42,DNA polymerase inhibitor
4060,FBXW11,trt_sh,-0.874,-0.874,-0.712,16,4,12,27,
4061,YKT6,trt_sh,-0.874,-0.874,0.843,21,8,13,39,
4062,salirasib,trt_cp,-0.874,-0.874,0.264,17,6,11,42,mTOR inhibitor
4063,KI-8751,trt_cp,-0.874,-0.874,-0.675,10,2,8,27,VEGFR inhibitor|KIT inhibitor|PDGFR tyrosine kinase receptor inhibitor
4064,KIN001-127,trt_cp,-0.874,-0.874,0.842,87,46,41,180,ITK inhibitor
4065,MIA,trt_lig,-0.874,-0.874,0.583,12,5,7,19,
4066,SLC35A3,trt_sh,-0.874,-0.874,0.767,21,9,12,42,
4067,BAY-K-8644-(S)-(-),trt_cp,-0.874,-0.874,0.715,33,13,20,59,L-type calcium channel activator
4068,FLT1,trt_sh,-0.874,-0.874,0.827,41,20,21,77,
4069,BML-259,trt_cp,-0.874,-0.874,-0.635,23,7,16,57,CDK inhibitor
4070,ZNF136,trt_sh,-0.874,-0.874,-0.415,10,3,7,24,
4071,GPRC5A,trt_sh,-0.875,-0.875,0.732,10,4,6,22,
4072,FBXO5,trt_sh,-0.875,-0.875,0.813,14,7,7,33,
4073,CCL3L1,trt_lig,-0.875,-0.875,0.845,11,5,6,19,
4074,ABCB1,trt_sh,-0.875,-0.875,-0.018,12,4,8,27,
4075,inosine,trt_cp,-0.875,-0.875,0.55,24,9,15,42,neurotrophic agent
4076,ARG-CSC-91,trt_cp,-0.875,-0.875,0.764,26,12,14,58,
4077,spiperone,trt_cp,-0.875,-0.875,-0.45,16,5,11,44,Dopamine receptor antagonist
4078,L-732138,trt_cp,-0.875,-0.875,0.814,17,9,8,19,Tachykinin antagonist
4079,GPR35,trt_oe,-0.875,-0.875,0.601,10,4,6,17,
4080,BRD-K45842176,trt_cp,-0.875,-0.875,-0.722,10,1,9,17,
4081,ELAVL1,trt_sh,-0.875,-0.875,0.631,18,7,11,39,
4082,eriodictyol,trt_cp,-0.875,-0.875,-0.663,20,5,15,39,Cytochrome P450 inhibitor
4083,SCYL3,trt_sh,-0.876,-0.876,0.746,48,23,25,84,
4084,oglemilast,trt_cp,-0.876,-0.876,0.621,17,7,10,42,phosphodiesterase inhibitor
4085,COPB2,trt_sh,-0.876,-0.876,0.832,15,8,7,36,
4086,HLA-DPA1,trt_sh,-0.876,-0.876,-0.601,13,4,9,27,
4087,CTNND1,trt_sh,-0.876,-0.876,0.617,20,8,12,42,
4088,COG4,trt_sh,-0.876,-0.876,0.601,19,8,11,42,
4089,WZ-4002,trt_cp,-0.876,-0.876,0.84,120,57,63,213,EGFR inhibitor
4090,triclosan,trt_cp,-0.876,-0.876,-0.528,31,10,21,66,Enoyl-[acyl-carrier-protein] reductase [NADH] inhibitor
4091,PON2,trt_sh,-0.876,-0.876,0.83,14,6,8,24,
4092,nevirapine,trt_cp,-0.876,-0.876,0.782,33,13,20,64,Reverse transcriptase inhibitor
4093,TIMM50,trt_sh,-0.877,-0.877,-0.573,14,4,10,27,
4094,fluorouracil,trt_cp,-0.877,-0.877,0.824,55,25,30,103,RNA synthesis inhibitor|Thymidylate synthase inhibitor
4095,KCNK2,trt_sh,-0.877,-0.877,0.814,18,10,8,27,
4096,FIBP,trt_sh,-0.877,-0.877,0.859,17,7,10,33,
4097,estrone,trt_cp,-0.877,-0.877,0.792,65,25,40,134,Estrogen receptor agonist|Estrogenic hormone
4098,PTB1,trt_cp,-0.877,-0.877,-0.077,21,7,14,59,AMPK activator
4099,IGFBP7,trt_sh,-0.877,-0.877,-0.614,13,4,9,27,
4100,ipratropium,trt_cp,-0.877,-0.877,0.857,48,25,23,107,Acetylcholine receptor antagonist
4101,PIP4K2B,trt_sh,-0.877,-0.877,0.831,33,16,17,76,
4102,PJA2,trt_sh,-0.877,-0.877,-0.206,12,4,8,26,
4103,TFE3,trt_sh,-0.877,-0.877,-0.153,12,4,8,33,
4104,torasemide,trt_cp,-0.877,-0.877,-0.501,31,10,21,72,Electrolyte reabsorption inhibitor|Thromboxane receptor antagonist
4105,EMF-csc-9,trt_cp,-0.877,-0.877,0.776,11,5,6,25,
4106,CXCL14,trt_lig,-0.877,-0.877,-0.729,10,2,8,19,
4107,KAT6B,trt_sh,-0.877,-0.877,0.773,34,17,17,75,
4108,PARK7,trt_sh,-0.878,-0.878,0.805,16,8,8,27,
4109,PHF11,trt_sh,-0.878,-0.878,0.727,10,4,6,27,
4110,TDRD9,trt_sh,-0.878,-0.878,0.728,15,7,8,24,
4111,BRD-K63513868,trt_cp,-0.878,-0.878,0.688,17,7,10,28,
4112,RXRG,trt_sh,-0.878,-0.878,-0.635,10,3,7,26,
4113,GDF9,trt_lig,-0.878,-0.878,-0.718,11,2,9,19,
4114,IB-MECA,trt_cp,-0.878,-0.878,0.864,31,16,15,76,Adenosine receptor agonist
4115,ECSIT,trt_sh,-0.878,-0.878,-0.558,10,3,7,24,
4116,demeclocycline,trt_cp,-0.878,-0.878,-0.621,10,3,7,15,Bacterial 30S ribosomal subunit inhibitor
4117,benzylpenicillin,trt_cp,-0.879,-0.879,0.777,35,19,16,65,Penicillin binding protein inhibitor
4118,GDPD5,trt_sh,-0.879,-0.879,-0.73,16,4,12,36,
4119,BRD-K23313025,trt_cp,-0.879,-0.879,0.865,11,5,6,17,
4120,indoramin,trt_cp,-0.879,-0.879,0.859,17,7,10,42,adrenergic receptor antagonist
4121,PNOC,trt_lig,-0.879,-0.879,0.793,11,5,6,19,
4122,pirinixic-acid,trt_cp,-0.879,-0.879,0.813,13,5,8,25,PPAR receptor agonist
4123,LRP10,trt_sh,-0.879,-0.879,0.878,25,13,12,42,
4124,BRD-K70771662,trt_cp,-0.879,-0.879,0.718,15,7,8,30,
4125,AS-703026,trt_cp,-0.879,-0.879,0.571,37,14,23,60,MEK inhibitor
4126,prednisone,trt_cp,-0.879,-0.879,0.695,27,12,15,68,Glucocorticoid receptor agonist
4127,ESR2,trt_sh,-0.879,-0.879,0.849,22,10,12,60,
4128,rizatriptan,trt_cp,-0.879,-0.879,0.803,36,19,17,76,Serotonin receptor agonist
4129,CTSS,trt_lig,-0.879,-0.879,0.301,11,4,7,19,
4130,guggulsterone,trt_cp,-0.88,-0.88,0.763,22,8,14,37,Estrogen receptor agonist|FXR antagonist|Progesterone receptor agonist|Cholesterol inhibitor|IKK inhibitor|Pregnane X receptor agonist
4131,hydralazine,trt_cp,-0.88,-0.88,0.267,11,4,7,22,Vasodilator
4132,bazedoxifene,trt_cp,-0.88,-0.88,0.754,16,6,10,42,selective estrogen receptor modulator (SERM)
4133,oxandrolone,trt_cp,-0.88,-0.88,-0.757,25,3,22,45,Androgen receptor agonist
4134,benzydamine,trt_cp,-0.88,-0.88,0.68,29,12,17,64,Prostanoid receptor antagonist
4135,ZSCAN4,trt_sh,-0.88,-0.88,0.325,17,6,11,27,
4136,BCL2,trt_sh,-0.88,-0.88,0.827,54,27,27,127,
4137,BRD-K41087962,trt_cp,-0.88,-0.88,0.725,36,15,21,59,
4138,OR52B2,trt_sh,-0.88,-0.88,0.737,13,7,6,24,
4139,YTHDF2,trt_sh,-0.88,-0.88,0.791,23,11,12,42,
4140,PHF10,trt_sh,-0.88,-0.88,0.755,14,6,8,24,
4141,INHBE,trt_sh,-0.88,-0.88,-0.51,16,5,11,27,
4142,EMF-BCA1-60,trt_cp,-0.88,-0.88,0.854,15,6,9,30,Caspase inhibitor
4143,etofylline-clofibrate,trt_cp,-0.881,-0.881,-0.039,21,7,14,42,platelet aggregation inhibitor
4144,APOBEC3H,trt_sh,-0.881,-0.881,0.498,14,6,8,24,
4145,candesartan-cilextil,trt_cp,-0.881,-0.881,-0.155,12,4,8,23,Angiotensin receptor antagonist
4146,calcipotriol,trt_cp,-0.881,-0.881,0.866,16,7,9,33,Vitamin D receptor agonist
4147,arachidonyl-trifluoro-methane,trt_cp,-0.881,-0.881,0.712,50,19,31,91,Cytosolic phospholipase inhibitor
4148,dapsone,trt_cp,-0.881,-0.881,0.843,28,14,14,56,Bacterial antifolate
4149,E2F5,trt_sh,-0.881,-0.881,0.703,17,7,10,30,
4150,CLTC,trt_sh,-0.881,-0.881,0.614,12,5,7,27,
4151,GBR-12935,trt_cp,-0.881,-0.881,-0.709,10,3,7,19,Dopamine uptake inhibitor
4152,EBF1,trt_oe,-0.881,-0.881,0.455,11,4,7,18,
4153,CGP-12177,trt_cp,-0.881,-0.881,0.794,27,14,13,61,Adrenergic receptor agonist
4154,S100P,trt_sh,-0.881,-0.881,0.733,17,7,10,27,
4155,metoprolol,trt_cp,-0.881,-0.881,0.59,36,14,22,65,Adrenergic receptor antagonist
4156,TBK1,trt_sh,-0.881,-0.881,0.822,62,26,36,135,
4157,ZSTK-474,trt_cp,-0.881,-0.881,0.724,112,49,63,221,PI3K inhibitor
4158,mefloquine,trt_cp,-0.881,-0.881,0.879,27,16,11,56,Adenosine receptor antagonist|Hemoglobin antagonist
4159,indole-3-carbinol,trt_cp,-0.881,-0.881,0.688,31,12,19,64,"Aryl hydrocarbon receptor agonist|Indoleamine 2,3-dioxygenase inhibitor"
4160,paroxetine,trt_cp,-0.882,-0.882,0.788,46,21,25,102,Selective serotonin reuptake inhibitor (SSRI)
4161,CERS3,trt_sh,-0.882,-0.882,-0.456,13,4,9,24,
4162,fluvoxamine,trt_cp,-0.882,-0.882,0.862,34,18,16,76,Selective serotonin reuptake inhibitor (SSRI)
4163,ANXA1,trt_sh,-0.882,-0.882,0.881,16,7,9,33,
4164,tert-butylhydroquinone,trt_cp,-0.882,-0.882,0.696,66,25,41,149,ATPase inhibitor|MAP kinase inhibitor
4165,TRAF2,trt_sh,-0.882,-0.882,0.536,18,7,11,35,
4166,W-7,trt_cp,-0.882,-0.882,0.772,19,8,11,32,Calmodulin antagonist|Potassium channel blocker
4167,MAP2K5,trt_sh,-0.882,-0.882,0.833,38,19,19,85,
4168,tecastemizole,trt_cp,-0.882,-0.882,-0.608,21,6,15,42,histamine receptor antagonist
4169,PPARA,trt_sh,-0.882,-0.882,0.574,10,4,6,24,
4170,BRD-K51731619,trt_cp,-0.882,-0.882,0.83,11,6,5,17,
4171,BIX-01338,trt_cp,-0.882,-0.882,0.665,15,7,8,32,Histone lysine methyltransferase inhibitor
4172,NME1,trt_sh,-0.882,-0.882,0.772,22,11,11,36,
4173,genistein,trt_cp,-0.883,-0.883,0.75,149,67,82,316,Tyrosine kinase inhibitor
4174,nafadotride,trt_cp,-0.883,-0.883,0.727,16,6,10,32,Dopamine receptor antagonist
4175,tozasertib,trt_cp,-0.883,-0.883,0.841,226,110,116,435,Aurora kinase inhibitor|Bcr-Abl kinase inhibitor|FLT3 inhibitor|JAK inhibitor
4176,PPP2R1A,trt_sh,-0.883,-0.883,0.582,23,9,14,33,
4177,talnetant,trt_cp,-0.883,-0.883,0.812,21,10,11,42,tachykinin antagonist
4178,NPTN,trt_sh,-0.883,-0.883,0.779,33,14,19,64,
4179,RFWD2,trt_sh,-0.883,-0.883,0.703,15,6,9,23,
4180,BRD-K46088987,trt_cp,-0.883,-0.883,-0.728,12,3,9,16,
4181,perindopril,trt_cp,-0.883,-0.883,0.644,45,18,27,69,Angiotensin converting enzyme inhibitor
4182,DYRK3,trt_sh,-0.883,-0.883,0.472,40,14,26,85,
4183,BRD-K21064560,trt_cp,-0.883,-0.883,-0.034,15,5,10,19,
4184,EMPTY_VECTOR,ctl_vector,-0.883,-0.883,0.869,1097,543,554,2340,
4185,KN-93,trt_cp,-0.883,-0.883,0.787,20,10,10,34,Calcium/calmodulin dependent protein kinase inhibitor
4186,FZD7,trt_sh,-0.883,-0.883,0.625,10,4,6,27,
4187,AKR7A2,trt_sh,-0.883,-0.883,-0.045,24,8,16,72,
4188,NRIP1,trt_sh,-0.883,-0.883,0.847,40,22,18,66,
4189,UBE2V1,trt_sh,-0.883,-0.883,0.869,20,10,10,54,
4190,JNJ-38877605,trt_cp,-0.883,-0.883,0.863,110,53,57,215,Tyrosine kinase inhibitor
4191,ZNF24,trt_sh,-0.883,-0.883,-0.555,13,4,9,32,
4192,RUNX1,trt_sh,-0.883,-0.883,0.798,21,10,11,60,
4193,SA-1460110,trt_cp,-0.884,-0.884,0.823,10,5,5,19,
4194,CROT,trt_sh,-0.884,-0.884,0.785,18,8,10,33,
4195,ZBTB20,trt_sh,-0.884,-0.884,0.306,11,4,7,24,
4196,acivicin,trt_cp,-0.884,-0.884,0.611,24,9,15,42,gamma glutamyltransferase inhibitor
4197,luteolin,trt_cp,-0.884,-0.884,0.72,27,11,16,54,Glucosidase inhibitor
4198,SHMT2,trt_sh,-0.884,-0.884,0.791,13,6,7,30,
4199,PSMD4,trt_sh,-0.884,-0.884,0.636,17,7,10,33,
4200,SNX17,trt_sh,-0.884,-0.884,-0.51,22,7,15,36,
4201,DPPE,trt_cp,-0.884,-0.884,0.558,10,4,6,19,Histamine receptor antagonist
4202,ADA,trt_sh,-0.884,-0.884,0.8,15,7,8,33,
4203,HYAL2,trt_sh,-0.884,-0.884,-0.498,10,3,7,27,
4204,plinabulin,trt_cp,-0.884,-0.884,0.609,10,4,6,18,Tubulin inhibitor
4205,seneciphylline,trt_cp,-0.884,-0.884,0.745,11,5,6,19,Cytochrome P450 inhibitor
4206,mubritinib,trt_cp,-0.884,-0.884,0.165,20,7,13,42,protein tyrosine kinase inhibitor
4207,modafinil,trt_cp,-0.884,-0.884,-0.534,19,6,13,34,Adrenergic receptor agonist
4208,NUCB2,trt_sh,-0.884,-0.884,0.635,24,9,15,44,
4209,methoprene-acid,trt_cp,-0.885,-0.885,0.773,15,6,9,25,Retinoid receptor agonist
4210,dibutyrylcyclic-gmp,trt_cp,-0.885,-0.885,0.697,15,8,7,19,CGMP analog
4211,wortmannin,trt_cp,-0.885,-0.885,0.742,474,204,270,997,PI3K inhibitor
4212,GPR172A,trt_sh,-0.885,-0.885,0.831,16,7,9,27,
4213,bithionol,trt_cp,-0.885,-0.885,0.753,10,4,6,23,Autotaxin inhibitor
4214,TPM1,trt_sh,-0.885,-0.885,0.773,21,10,11,42,
4215,quiflapon,trt_cp,-0.885,-0.885,0.7,47,18,29,101,Leukotriene inhibitor
4216,piribedil,trt_cp,-0.885,-0.885,0.844,30,13,17,72,Dopamine receptor agonist
4217,RUFY1,trt_sh,-0.885,-0.885,-0.123,12,4,8,26,
4218,GTF3C2,trt_sh,-0.885,-0.885,0.782,14,6,8,27,
4219,MAPK9,trt_sh,-0.885,-0.885,0.81,97,46,51,196,
4220,VX-765,trt_cp,-0.886,-0.886,0.662,19,7,12,42,caspase inhibitor
4221,tranilast,trt_cp,-0.886,-0.886,0.785,49,24,25,92,Angiogenesis inhibitor
4222,RBBP8,trt_sh,-0.886,-0.886,-0.552,16,5,11,27,
4223,eplerenone,trt_cp,-0.886,-0.886,0.787,31,15,16,61,Cytochrome P450 inhibitor
4224,cefotetan,trt_cp,-0.886,-0.886,0.705,27,11,16,46,Bacterial cell wall synthesis inhibitor
4225,BRD-A41997916,trt_cp,-0.886,-0.886,0.615,12,5,7,17,
4226,BMPR2,trt_sh,-0.886,-0.886,0.596,15,6,9,20,
4227,exemestane,trt_cp,-0.886,-0.886,0.856,46,21,25,80,Aromatase inhibitor
4228,avrainvillamide-analog-6,trt_cp,-0.886,-0.886,-0.492,25,8,17,48,Nucleophosmin inhibitor
4229,LHX2,trt_sh,-0.886,-0.886,0.647,11,5,6,27,
4230,epitestosterone,trt_cp,-0.886,-0.886,0.876,23,12,11,42,Inactive testosterone analog
4231,SDZ-WAG-994,trt_cp,-0.887,-0.887,0.674,13,5,8,19,Adenosine receptor agonist
4232,arecaidine-but-2-ynyl-ester,trt_cp,-0.887,-0.887,-0.603,11,3,8,19,Acetylcholine receptor agonist
4233,MTFR1,trt_sh,-0.887,-0.887,0.672,15,6,9,33,
4234,TMEM5,trt_sh,-0.887,-0.887,0.839,13,7,6,26,
4235,RGS4,trt_sh,-0.887,-0.887,0.751,12,5,7,24,
4236,JLK-6,trt_cp,-0.887,-0.887,-0.504,11,3,8,19,Gamma secretase inhibitor|Antiamyloidogenic agent
