,pert_iname,trt,quantile,quant_low,quant_high,n_sig,n_sig_pos,n_sig_neg,n_sig_initial,moa
3220,TUL-XX025TFA,trt_cp,-0.835,-0.835,0.393,11,4,7,17,
3221,raclopride,trt_cp,-0.835,-0.835,0.697,34,12,22,76,Dopamine receptor antagonist
3222,asymmetrical-dimethylarginine,trt_cp,-0.835,-0.835,0.806,19,11,8,42,nitric oxide synthase inhibitor
3223,BRD-K43069600,trt_cp,-0.835,-0.835,0.703,17,7,10,32,
3224,SB-525334,trt_cp,-0.835,-0.835,0.78,68,33,35,198,TGF beta receptor inhibitor
3225,indibulin,trt_cp,-0.836,-0.836,0.665,11,5,6,42,tubulin polymerization inhibitor
3226,quinine,trt_cp,-0.836,-0.836,0.814,39,20,19,94,Hemozoin biocrystallization inhibitor
3227,AP1S2,trt_sh,-0.836,-0.836,0.753,11,5,6,24,
3228,TSPAN3,trt_sh,-0.836,-0.836,0.332,23,8,15,43,
3229,SA-3676,trt_cp,-0.837,-0.837,0.779,14,6,8,24,
3230,UBAP1,trt_sh,-0.837,-0.837,-0.146,18,6,12,36,
3231,ZNF577,trt_sh,-0.837,-0.837,-0.078,12,4,8,24,
3232,furosemide,trt_cp,-0.838,-0.838,0.68,21,8,13,45,Diuretic
3233,bimatoprost,trt_cp,-0.838,-0.838,0.807,22,12,10,53,Prostanoid receptor agonist
3234,BRD-K89692698,trt_cp,-0.838,-0.838,0.748,33,15,18,74,
3235,BRD-K30837577,trt_cp,-0.838,-0.838,0.73,10,4,6,14,
3236,BIRC5,trt_sh,-0.838,-0.838,0.727,52,23,29,109,
3237,delanzomib,trt_cp,-0.838,-0.838,0.686,21,8,13,42,proteasome inhibitor
3238,MYC,trt_xpr,-0.838,-0.838,0.734,27,10,17,77,
3239,pasireotide,trt_cp,-0.838,-0.838,0.657,18,7,11,42,somatostatin receptor agonist
3240,PTPLAD1,trt_sh,-0.838,-0.838,-0.702,16,4,12,36,
3241,VPS8,trt_sh,-0.839,-0.839,0.575,19,7,12,33,
3242,HOMER2,trt_sh,-0.839,-0.839,0.031,21,7,14,43,
3243,SLC2A4RG,trt_sh,-0.839,-0.839,0.836,14,8,6,27,
3244,BLCAP,trt_sh,-0.84,-0.84,0.679,22,10,12,43,
3245,SKF-81297,trt_cp,-0.84,-0.84,0.272,11,4,7,25,Dopamine receptor agonist
3246,VPS26A,trt_sh,-0.84,-0.84,0.71,19,9,10,36,
3247,rizatriptan,trt_cp,-0.84,-0.84,0.68,33,14,19,76,Serotonin receptor agonist
3248,SNX2,trt_sh,-0.84,-0.84,0.575,15,6,9,36,
3249,ITFG1,trt_sh,-0.84,-0.84,0.838,15,7,8,39,
3250,roscovitine,trt_cp,-0.84,-0.84,0.787,92,43,49,237,CDK inhibitor
3251,IOWH-032,trt_cp,-0.841,-0.841,0.721,16,8,8,42,
3252,ZFX,trt_sh,-0.841,-0.841,0.804,17,8,9,42,
3253,STK-064652,trt_cp,-0.842,-0.842,0.825,28,14,14,76,
3254,ALDH5A1,trt_sh,-0.842,-0.842,-0.594,11,3,8,30,
3255,SOCS4,trt_sh,-0.842,-0.842,0.749,15,6,9,24,
3256,BACH2,trt_sh,-0.842,-0.842,0.602,11,5,6,33,
3257,epinastine,trt_cp,-0.842,-0.842,0.782,16,6,10,42,histamine receptor antagonist
3258,doxifluridine,trt_cp,-0.842,-0.842,-0.654,18,4,14,42,thymidylate synthase inhibitor
3259,cilostamide,trt_cp,-0.842,-0.842,0.834,30,14,16,67,Phosphodiesterase inhibitor
3260,FKBP3,trt_sh,-0.842,-0.842,0.664,14,6,8,27,
3261,EPG,trt_lig,-0.842,-0.842,0.825,31,14,17,88,
3262,HIF1AN,trt_sh,-0.842,-0.842,0.173,14,5,9,35,
3263,TP53TG1,trt_sh,-0.842,-0.842,0.828,17,8,9,39,
3264,CVF-SUMO-13,trt_cp,-0.843,-0.843,0.636,10,5,5,18,
3265,SLC36A1,trt_sh,-0.843,-0.843,0.346,14,5,9,36,
3266,anidulafungin,trt_cp,-0.843,-0.843,0.754,20,10,10,42,"fungal 1,3-beta-D-glucan synthase inhibitor"
3267,SEP-227900,trt_cp,-0.843,-0.843,0.772,19,8,11,42,D-amino acid oxidase Inhibitor
3268,raloxifene,trt_cp,-0.843,-0.843,0.79,125,61,64,272,Estrogen receptor antagonist|Selective estrogen receptor modulator (SERM)
3269,dicloxacillin,trt_cp,-0.843,-0.843,0.843,27,13,14,59,Bacterial cell wall synthesis inhibitor
3270,rifaximin,trt_cp,-0.843,-0.843,0.593,20,8,12,53,RNA synthesis inhibitor
3271,BMS-191011,trt_cp,-0.844,-0.844,0.793,33,15,18,78,Potassium channel activator
3272,AMG-487,trt_cp,-0.844,-0.844,-0.68,21,6,15,42,CC chemokine receptor antagonist
3273,OVOL2,trt_sh,-0.844,-0.844,-0.438,10,3,7,24,
3274,DUSP6,trt_sh,-0.844,-0.844,0.603,14,6,8,27,
3275,WNT7B,trt_sh,-0.844,-0.844,0.561,10,4,6,27,
3276,hydroquinidine,trt_cp,-0.844,-0.844,0.816,11,5,6,19,Antiarrhythmic
3277,EXO1,trt_xpr,-0.844,-0.844,0.604,32,13,19,77,
3278,zaprinast,trt_cp,-0.845,-0.845,0.835,30,14,16,64,Phosphodiesterase inhibitor
3279,ZFP36,trt_sh,-0.845,-0.845,0.278,14,5,9,39,
3280,KIN001-260,trt_cp,-0.845,-0.845,0.813,43,24,19,114,
3281,EIF2B5,trt_sh,-0.845,-0.845,0.754,15,7,8,33,
3282,C19ORF10,trt_sh,-0.845,-0.845,0.625,11,4,7,33,
3283,BRD-K40577058,trt_cp,-0.845,-0.845,0.835,10,5,5,15,
3284,BAG1,trt_sh,-0.845,-0.845,0.749,12,5,7,33,
3285,ACOT9,trt_sh,-0.845,-0.845,0.82,10,4,6,22,
3286,SMAD3,trt_sh,-0.845,-0.845,0.648,41,18,23,107,
3287,ursodiol,trt_cp,-0.845,-0.845,0.84,25,12,13,42,"nuclear factor erythroid derived, like (NRF2) activator"
3288,isotretinoin,trt_cp,-0.845,-0.845,0.74,18,7,11,35,Retinoid receptor agonist
3289,FKBP8,trt_sh,-0.845,-0.845,0.707,11,5,6,27,
3290,quinoclamine,trt_cp,-0.846,-0.846,0.816,25,9,16,70,Algicide
3291,mannitol-D,trt_cp,-0.846,-0.846,0.674,12,5,7,42,diuretic
3292,TINF2,trt_xpr,-0.846,-0.846,0.76,38,18,20,77,
3293,BRD-K46791751,trt_cp,-0.846,-0.846,0.824,17,8,9,46,
3294,MMP2,trt_sh,-0.847,-0.847,0.786,17,7,10,27,
3295,BRD-K37669227,trt_cp,-0.847,-0.847,0.628,15,6,9,28,
3296,KLF5,trt_sh,-0.847,-0.847,0.647,13,5,8,27,
3297,HO-013,trt_cp,-0.847,-0.847,-0.744,12,2,10,24,PPAR receptor agonist
3298,BRD-K84023371,trt_cp,-0.847,-0.847,0.616,16,7,9,38,
3299,INS,trt_lig,-0.847,-0.847,0.789,49,24,25,107,
3300,PHF1,trt_sh,-0.848,-0.848,0.742,15,7,8,27,
3301,CDK5,trt_sh,-0.848,-0.848,0.719,16,7,9,53,
3302,cetirizine,trt_cp,-0.848,-0.848,0.743,13,5,8,36,Histamine receptor antagonist
3303,WH-4-025,trt_cp,-0.848,-0.848,0.791,53,24,29,114,
3304,HG-5-113-01,trt_cp,-0.848,-0.848,0.725,59,24,35,179,Protein kinase inhibitor
3305,efatutazone,trt_cp,-0.848,-0.848,0.831,14,7,7,42,PPAR receptor agonist
3306,DFFB,trt_sh,-0.849,-0.849,0.593,10,4,6,27,
3307,MTHFD1,trt_sh,-0.849,-0.849,0.704,10,4,6,33,
3308,MEF2C,trt_sh,-0.849,-0.849,0.834,35,19,16,75,
3309,urapidil,trt_cp,-0.849,-0.849,0.618,24,9,15,57,Adrenergic receptor antagonist
3310,PXK,trt_sh,-0.849,-0.849,0.775,13,6,7,37,
3311,FGF19,trt_lig,-0.85,-0.85,-0.63,10,3,7,19,
3312,tasisulam,trt_cp,-0.85,-0.85,0.761,22,10,12,42,apoptosis stimulant
3313,LASP1,trt_sh,-0.85,-0.85,0.836,23,9,14,66,
3314,MST-312,trt_cp,-0.85,-0.85,0.019,18,6,12,51,Telomerase inhibitor
3315,ZNF365,trt_sh,-0.851,-0.851,0.628,11,6,5,33,
3316,ASNS,trt_sh,-0.851,-0.851,0.776,12,7,5,33,
3317,dasabuvir,trt_cp,-0.851,-0.851,0.724,21,8,13,42,HCV inhibitor
3318,orlistat,trt_cp,-0.851,-0.851,0.777,24,11,13,53,Lipase inhibitor
3319,CXCL14,trt_lig,-0.851,-0.851,0.686,12,5,7,19,
3320,AMD-11070,trt_cp,-0.851,-0.851,0.785,18,7,11,42,
3321,BRD-K57480017,trt_cp,-0.852,-0.852,-0.708,11,3,8,15,
3322,ALDH7A1,trt_sh,-0.852,-0.852,0.629,34,12,22,72,
3323,SRD5A1,trt_sh,-0.852,-0.852,0.61,13,6,7,27,
3324,MLLT11,trt_sh,-0.852,-0.852,0.757,12,5,7,36,
3325,SKAP2,trt_sh,-0.852,-0.852,0.804,11,5,6,27,
3326,DLX2,trt_sh,-0.852,-0.852,0.142,11,4,7,24,
3327,CTNNB1,trt_sh,-0.852,-0.852,0.851,30,12,18,68,
3328,BRD-K80368509,trt_cp,-0.852,-0.852,0.605,12,5,7,28,
3329,EIF4EBP1,trt_sh,-0.852,-0.852,0.8,17,7,10,41,
3330,TCEA2,trt_sh,-0.852,-0.852,0.816,22,10,12,36,
3331,NEU1,trt_sh,-0.853,-0.853,-0.073,12,4,8,24,
3332,nafcillin,trt_cp,-0.853,-0.853,-0.072,12,4,8,30,Bacterial cell wall synthesis inhibitor
3333,PF-02545920,trt_cp,-0.853,-0.853,0.788,20,10,10,42,phosphodiesterase inhibitor
3334,COMT,trt_sh,-0.853,-0.853,0.577,15,6,9,33,
3335,suloctidil,trt_cp,-0.853,-0.853,0.721,21,9,12,44,Adrenergic receptor antagonist
3336,levosimendan,trt_cp,-0.853,-0.853,0.786,19,10,9,42,calcium sensitizer
3337,PRKAR2B,trt_sh,-0.853,-0.853,0.848,24,12,12,40,
3338,bromocriptine,trt_cp,-0.854,-0.854,0.827,41,19,22,102,Dopamine receptor agonist
3339,PSI-6130,trt_cp,-0.854,-0.854,0.553,16,7,9,42,RNA polymerase inhibitor
3340,disulfiram,trt_cp,-0.854,-0.854,0.825,20,10,10,56,Aldehyde dehydrogenase inhibitor|DNA methyltransferase inhibitor|TRPV agonist
3341,SB-683698,trt_cp,-0.854,-0.854,0.745,18,7,11,42,integrin antagonist
3342,FLT3,trt_sh,-0.854,-0.854,0.753,57,23,34,115,
3343,BRD-K08663380,trt_cp,-0.854,-0.854,0.729,21,10,11,55,
3344,WNT1,trt_sh,-0.854,-0.854,0.347,26,9,17,57,
3345,idalopirdine,trt_cp,-0.854,-0.854,0.82,12,5,7,42,serotonin receptor antagonist
3346,AIMP2,trt_sh,-0.854,-0.854,0.731,13,6,7,33,
3347,A-23187,trt_cp,-0.855,-0.855,-0.608,10,2,8,21,Divalent cation ionophore
3348,MK-0752,trt_cp,-0.855,-0.855,0.295,17,6,11,42,gamma secretase inhibitor
3349,equilin,trt_cp,-0.855,-0.855,0.836,39,20,19,91,Estrogen receptor agonist
3350,tamoxifen,trt_cp,-0.855,-0.855,0.787,140,65,75,303,Estrogen receptor antagonist|Selective estrogen receptor modulator (SERM)
3351,benzoxiquine,trt_cp,-0.855,-0.855,-0.626,10,3,7,22,Antiinfective drug
3352,SLC35F2,trt_sh,-0.855,-0.855,0.551,12,5,7,43,
3353,AT7867,trt_cp,-0.855,-0.855,0.85,83,40,43,180,
3354,ketanserin,trt_cp,-0.855,-0.855,0.807,27,12,15,64,Serotonin receptor antagonist
3355,ABCC10,trt_sh,-0.855,-0.855,0.603,14,6,8,30,
3356,TOPBP1,trt_sh,-0.855,-0.855,0.716,15,8,7,36,
3357,RFNG,trt_sh,-0.855,-0.855,0.586,18,7,11,39,
3358,quipazine,trt_cp,-0.855,-0.855,0.784,11,5,6,27,Serotonin receptor agonist
3359,MSRA,trt_sh,-0.855,-0.855,0.712,14,6,8,36,
3360,PFDN2,trt_xpr,-0.856,-0.856,0.84,38,21,17,77,
3361,protirelin,trt_cp,-0.856,-0.856,0.844,17,8,9,42,thyrotropin releasing hormone receptor agonist
3362,RFC2,trt_sh,-0.856,-0.856,0.664,14,6,8,42,
3363,SR-2640,trt_cp,-0.856,-0.856,0.583,16,6,10,42,leukotriene receptor antagonist
3364,tivozanib,trt_cp,-0.856,-0.856,0.762,118,49,69,281,VEGFR inhibitor
3365,IKZF5,trt_sh,-0.856,-0.856,-0.572,13,3,10,27,
3366,CD2BP2,trt_sh,-0.856,-0.856,0.721,12,5,7,27,
3367,SACM1L,trt_sh,-0.856,-0.856,-0.097,12,4,8,33,
3368,H-89,trt_cp,-0.856,-0.856,0.34,11,4,7,19,PKA inhibitor
3369,lonidamine,trt_cp,-0.857,-0.857,0.834,52,26,26,120,Glucokinase inhibitor
3370,trametinib,trt_cp,-0.857,-0.857,0.684,63,25,38,161,MEK inhibitor
3371,ABCF3,trt_sh,-0.857,-0.857,0.631,24,10,14,42,
3372,lafutidine,trt_cp,-0.857,-0.857,0.717,15,6,9,42,histamine receptor antagonist
3373,mitotane,trt_cp,-0.857,-0.857,0.672,10,6,4,27,Antineoplastic agent
3374,COPA,trt_sh,-0.857,-0.857,-0.618,12,3,9,27,
3375,LIG3,trt_sh,-0.857,-0.857,0.687,10,5,5,24,
3376,phentermine,trt_cp,-0.857,-0.857,0.712,26,12,14,65,Dopamine uptake inhibitor|Serotonin reuptake inhibitor
3377,PRAF2,trt_sh,-0.857,-0.857,0.472,22,8,14,43,
3378,N6022,trt_cp,-0.858,-0.858,0.421,17,6,11,42,alcohol dehydrogenase inhibitor
3379,IGF1,trt_sh,-0.858,-0.858,0.851,40,20,20,88,
3380,ZNF318,trt_sh,-0.858,-0.858,-0.713,16,4,12,39,
3381,MYCBP2,trt_sh,-0.858,-0.858,0.802,11,5,6,36,
3382,Ro-4987655,trt_cp,-0.858,-0.858,-0.174,12,4,8,42,MEK inhibitor
3383,orantinib,trt_cp,-0.858,-0.858,0.851,43,22,21,119,PDGFR tyrosine kinase receptor inhibitor|FGFR inhibitor|VEGFR inhibitor
3384,MW-MITF24,trt_cp,-0.858,-0.858,0.81,20,8,12,54,
3385,LY-2886721,trt_cp,-0.858,-0.858,0.684,14,6,8,42,
3386,tolbutamide,trt_cp,-0.858,-0.858,0.746,36,16,20,75,ATP channel blocker
3387,PRKCD,trt_sh,-0.858,-0.858,0.834,45,24,21,98,
3388,sunitinib,trt_cp,-0.858,-0.858,0.827,57,25,32,148,FLT3 inhibitor|KIT inhibitor|PDGFR tyrosine kinase receptor inhibitor|RET tyrosine kinase inhibitor|VEGFR inhibitor
3389,PSMD9,trt_sh,-0.858,-0.858,0.781,10,4,6,27,
3390,EMF-sumo1-7,trt_cp,-0.859,-0.859,0.818,10,5,5,18,
3391,ERK-inhibitor-11E,trt_cp,-0.859,-0.859,0.856,31,14,17,59,MAP kinase inhibitor
3392,BRD-K08451418,trt_cp,-0.859,-0.859,0.791,21,9,12,59,
3393,econazole,trt_cp,-0.859,-0.859,0.629,22,8,14,61,Lanosterol demethylase inhibitor|Sterol demethylase inhibitor|Bacterial cell wall synthesis inhibitor
3394,afloqualone,trt_cp,-0.859,-0.859,0.436,17,6,11,42,acetylcholine receptor antagonist
3395,pyrimethamine,trt_cp,-0.86,-0.86,0.608,30,12,18,75,Dihydrofolate reductase inhibitor
3396,TSLP,trt_sh,-0.86,-0.86,-0.167,12,4,8,27,
3397,resorcinol,trt_cp,-0.86,-0.86,0.738,27,11,16,65,Phosphodiesterase inhibitor
3398,ZNF559,trt_sh,-0.86,-0.86,-0.657,11,2,9,27,
3399,metergoline,trt_cp,-0.86,-0.86,0.843,41,22,19,79,Dopamine receptor agonist|Serotonin receptor antagonist
3400,zaldaride,trt_cp,-0.86,-0.86,0.781,32,15,17,61,Calmodulin antagonist
3401,TOR1A,trt_sh,-0.86,-0.86,0.678,19,7,12,36,
3402,AVL-292,trt_cp,-0.86,-0.86,0.686,15,6,9,42,Bruton's tyrosine kinase (BTK) inhibitor
3403,piketoprofen,trt_cp,-0.86,-0.86,0.82,26,14,12,42,cyclooxygenase inhibitor
3404,oseltamivir-carboxylate,trt_cp,-0.861,-0.861,0.648,22,11,11,42,neuraminidase inhibitor
3405,RFX5,trt_sh,-0.861,-0.861,0.607,17,7,10,36,
3406,ARHGEF7,trt_sh,-0.861,-0.861,0.795,14,7,7,24,
3407,SPAG7,trt_sh,-0.861,-0.861,0.692,28,11,17,42,
3408,MCTS1,trt_sh,-0.861,-0.861,-0.603,16,5,11,33,
3409,DNM1,trt_sh,-0.861,-0.861,0.707,28,12,16,69,
3410,BRD-K78559095,trt_cp,-0.861,-0.861,-0.476,10,3,7,17,
3411,CDC37,trt_sh,-0.861,-0.861,0.829,13,8,5,27,
3412,IL1B,trt_sh,-0.861,-0.861,0.649,13,6,7,27,
3413,baicalin,trt_cp,-0.861,-0.861,0.686,23,10,13,42,beta glucuronidase inhibitor
3414,CREBL2,trt_sh,-0.861,-0.861,-0.62,11,3,8,30,
3415,minaprine,trt_cp,-0.862,-0.862,0.756,22,12,10,60,Serotonin reuptake inhibitor
3416,merbarone,trt_cp,-0.862,-0.862,0.315,23,8,15,42,topoisomerase inhibitor
3417,simvastatin,trt_cp,-0.862,-0.862,0.838,70,36,34,161,HMGCR inhibitor
3418,MAPKAPK3,trt_sh,-0.862,-0.862,0.671,40,15,25,82,
3419,mCPP,trt_cp,-0.862,-0.862,-0.636,18,5,13,42,serotonin receptor agonist
3420,andrographolide,trt_cp,-0.862,-0.862,0.86,25,15,10,42,tumor necrosis factor production inhibitor
3421,SH3BP5,trt_sh,-0.862,-0.862,0.825,23,10,13,50,
3422,SMURF2,trt_sh,-0.862,-0.862,-0.639,17,5,12,41,
3423,PKD1,trt_sh,-0.862,-0.862,-0.618,30,9,21,72,
3424,relcovaptan,trt_cp,-0.862,-0.862,0.845,31,15,16,61,Vasopressin receptor antagonist
3425,GSK3A,trt_sh,-0.862,-0.862,0.857,139,66,73,295,
3426,SLC25A28,trt_sh,-0.862,-0.862,-0.098,12,4,8,33,
3427,XMD-132,trt_cp,-0.863,-0.863,0.807,32,17,15,66,
3428,HOXA2,trt_sh,-0.863,-0.863,-0.704,10,3,7,27,
3429,temazepam,trt_cp,-0.863,-0.863,0.839,19,10,9,42,
3430,BRD-A02747686,trt_cp,-0.863,-0.863,-0.49,10,3,7,15,
3431,BRD-K59563627,trt_cp,-0.863,-0.863,0.809,10,4,6,21,
3432,naftifine,trt_cp,-0.863,-0.863,0.632,33,12,21,65,Fungal squalene epoxidase inhibitor
3433,BRD-K49010888,trt_cp,-0.863,-0.863,0.402,14,5,9,45,
3434,promazine,trt_cp,-0.863,-0.863,0.824,39,20,19,86,Dopamine receptor antagonist
3435,ITGA11,trt_xpr,-0.863,-0.863,0.817,29,15,14,66,
3436,HRG,trt_lig,-0.863,-0.863,0.845,34,16,18,88,
3437,SMAD1,trt_sh,-0.863,-0.863,-0.594,13,4,9,32,
3438,HYAL2,trt_sh,-0.863,-0.863,0.848,10,4,6,27,
3439,metixene,trt_cp,-0.864,-0.864,0.7,30,13,17,61,Acetylcholine receptor antagonist
3440,benzohydroxamic-acid,trt_cp,-0.864,-0.864,0.759,35,16,19,70,Other antifungal
3441,C1S,trt_sh,-0.864,-0.864,-0.618,10,3,7,27,
3442,VRK1,trt_sh,-0.864,-0.864,0.585,10,4,6,41,
3443,TWS-119,trt_cp,-0.864,-0.864,0.807,79,34,45,199,Glycogen synthase kinase inhibitor
3444,MAN1A1,trt_sh,-0.865,-0.865,0.656,13,7,6,27,
3445,chlormadinone-acetate,trt_cp,-0.865,-0.865,0.788,11,5,6,23,5 alpha reductase inhibitor
3446,ICAM3,trt_sh,-0.865,-0.865,0.775,17,8,9,39,
3447,nebivolol,trt_cp,-0.865,-0.865,0.756,20,9,11,42,adrenergic receptor antagonist
3448,proxymetacaine,trt_cp,-0.865,-0.865,-0.739,16,4,12,34,Sodium channel blocker
3449,BRD-K72382350,trt_cp,-0.865,-0.865,0.705,15,7,8,45,
3450,FST,trt_sh,-0.866,-0.866,0.314,11,4,7,24,
3451,sasapyrine,trt_cp,-0.866,-0.866,0.687,10,5,5,42,NFkB pathway inhibitor
3452,SERINC3,trt_sh,-0.866,-0.866,-0.163,12,4,8,27,
3453,BPHL,trt_sh,-0.866,-0.866,0.597,18,9,9,42,
3454,ENMD-2076,trt_cp,-0.866,-0.866,0.781,39,18,21,89,Aurora kinase inhibitor|FLT3 inhibitor|VEGFR inhibitor
3455,DDX42,trt_sh,-0.866,-0.866,0.861,20,11,9,41,
3456,carbimazole,trt_cp,-0.866,-0.866,0.661,19,7,12,46,Antithyroid agent
3457,EX-527,trt_cp,-0.866,-0.866,0.818,101,55,46,241,SIRT inhibitor
3458,PTHLH,trt_sh,-0.866,-0.866,0.854,11,5,6,27,
3459,byssochlamic-acid,trt_cp,-0.866,-0.866,-0.845,10,1,9,15,Mycotoxin
3460,APOB,trt_sh,-0.866,-0.866,0.721,12,6,6,27,
3461,ASN-05257430,trt_cp,-0.867,-0.867,0.854,42,21,21,74,
3462,TST,trt_sh,-0.867,-0.867,0.677,12,6,6,27,
3463,RRP12,trt_sh,-0.867,-0.867,0.578,13,5,8,33,
3464,AKR1C2,trt_sh,-0.867,-0.867,0.819,44,22,22,126,
3465,MKI67IP,trt_sh,-0.867,-0.867,-0.586,11,3,8,27,
3466,glasdegib,trt_cp,-0.867,-0.867,0.765,21,9,12,42,hedgehog pathway inhibitor
3467,ZNF562,trt_sh,-0.867,-0.867,0.83,11,5,6,26,
3468,BATF3,trt_sh,-0.868,-0.868,-0.647,10,3,7,24,
3469,KDM1A,trt_sh,-0.868,-0.868,0.805,12,6,6,30,
3470,NPY1R,trt_sh,-0.868,-0.868,0.599,13,5,8,27,
3471,clomethiazole,trt_cp,-0.868,-0.868,0.731,24,11,13,61,GABA receptor antagonist|GABA receptor modulator
3472,vincristine,trt_cp,-0.868,-0.868,0.845,28,14,14,60,Tubulin inhibitor
3473,PDK2,trt_sh,-0.868,-0.868,0.793,16,6,10,36,
3474,aniracetam,trt_cp,-0.868,-0.868,0.762,32,14,18,71,Glutamate receptor agonist
3475,acetazolamide,trt_cp,-0.868,-0.868,0.821,25,13,12,45,Carbonic anhydrase inhibitor
3476,SLC7A9,trt_sh,-0.868,-0.868,0.856,13,5,8,27,
3477,DDIT3,trt_sh,-0.868,-0.868,0.691,18,8,10,41,
3478,lidamidine,trt_cp,-0.868,-0.868,0.841,18,9,9,42,adrenergic receptor agonist
3479,NFKB-activation-inhibitor-II,trt_cp,-0.869,-0.869,0.635,24,10,14,57,NFkB pathway inhibitor
3480,oglemilast,trt_cp,-0.869,-0.869,0.739,24,9,15,42,phosphodiesterase inhibitor
3481,refametinib,trt_cp,-0.869,-0.869,0.684,12,5,7,42,MEK inhibitor
3482,mephentermine,trt_cp,-0.869,-0.869,-0.55,29,9,20,69,Adrenergic receptor agonist
3483,ALDH3B2,trt_sh,-0.869,-0.869,0.827,11,5,6,30,
3484,TNFRSF21,trt_sh,-0.869,-0.869,0.808,21,10,11,64,
3485,NUP93,trt_sh,-0.869,-0.869,0.706,12,5,7,27,
3486,DAXX,trt_sh,-0.869,-0.869,-0.726,14,1,13,33,
3487,betulinic-acid,trt_cp,-0.869,-0.869,-0.632,28,8,20,61,Apoptosis stimulant|Caspase activator|Diacylglycerol O acyltransferase inhibitor|HIV integrase inhibitor|NFkB pathway activator|SARS coronavirus 3C-like protease inhibitor|Topoisomerase inhibitor
3488,resatorvid,trt_cp,-0.869,-0.869,-0.732,18,4,14,42,toll-like receptor inhibitor
3489,GADD45B,trt_sh,-0.87,-0.87,0.8,31,14,17,75,
3490,PYCRL,trt_sh,-0.87,-0.87,0.574,25,9,16,56,
3491,PTPLA,trt_sh,-0.87,-0.87,-0.139,15,5,10,39,
3492,isoxsuprine,trt_cp,-0.87,-0.87,-0.573,17,4,13,37,Adrenergic receptor agonist
3493,PIK3CD,trt_sh,-0.87,-0.87,-0.008,30,10,20,41,
3494,BRD-K73261812,trt_cp,-0.87,-0.87,0.779,30,15,15,65,
3495,POLR2K,trt_sh,-0.871,-0.871,0.87,24,11,13,66,
3496,BRD-K59019422,trt_cp,-0.871,-0.871,0.757,46,19,27,107,
3497,DPYD,trt_sh,-0.871,-0.871,0.688,14,6,8,30,
3498,palbociclib,trt_cp,-0.871,-0.871,0.857,103,47,56,252,CDK inhibitor
3499,ANKRD49,trt_sh,-0.871,-0.871,-0.561,16,5,11,36,
3500,delivert,trt_cp,-0.871,-0.871,0.831,24,11,13,42,angiotensin receptor agonist
3501,AKT3,trt_sh,-0.871,-0.871,0.762,70,27,43,144,
3502,POLB,trt_sh,-0.871,-0.871,0.767,27,12,15,66,
3503,IL1,trt_lig,-0.871,-0.871,0.74,42,16,26,88,
3504,AZ-628,trt_cp,-0.872,-0.872,0.853,95,43,52,240,RAF inhibitor
3505,TRAFD1,trt_sh,-0.872,-0.872,0.673,17,7,10,33,
3506,TNIK,trt_sh,-0.872,-0.872,0.767,13,6,7,43,
3507,GLRX,trt_sh,-0.872,-0.872,-0.554,18,5,13,43,
3508,HBEGF,trt_lig,-0.872,-0.872,0.824,41,16,25,107,
3509,nisoxetine,trt_cp,-0.872,-0.872,0.838,32,15,17,69,Norepinephrine reuptake inhibitor
3510,tolvaptan,trt_cp,-0.872,-0.872,0.675,15,7,8,42,vasopressin receptor antagonist
3511,etravirine,trt_cp,-0.872,-0.872,0.785,14,6,8,42,non-nucleoside reverse transcriptase inhibitor
3512,15-delta-prostaglandin-j2,trt_cp,-0.872,-0.872,0.863,40,20,20,109,PPAR receptor agonist
3513,FZD8,trt_sh,-0.872,-0.872,0.809,18,8,10,27,
3514,lonafarnib,trt_cp,-0.873,-0.873,0.849,14,6,8,42,farnesyltransferase inhibitor
3515,CTNNA1,trt_sh,-0.873,-0.873,0.751,14,6,8,27,
3516,PTPN6,trt_sh,-0.873,-0.873,-0.473,13,4,9,24,
3517,CCNL1,trt_sh,-0.873,-0.873,-0.64,11,3,8,24,
3518,parbendazole,trt_cp,-0.873,-0.873,0.708,36,14,22,75,Tubulin inhibitor
3519,erythromycin-ethylsuccinate,trt_cp,-0.873,-0.873,0.629,29,11,18,65,Cytochrome P450 inhibitor|Motilin receptor agonist|NFkB pathway inhibitor|Protein synthesis inhibitor
3520,I-BET-762,trt_cp,-0.873,-0.873,0.591,69,24,45,171,bromodomain inhibitor
3521,FBXO7,trt_sh,-0.873,-0.873,0.442,11,4,7,39,
3522,thioridazine,trt_cp,-0.873,-0.873,0.84,96,45,51,250,Dopamine receptor antagonist
3523,VX-765,trt_cp,-0.873,-0.873,0.869,16,7,9,42,caspase inhibitor
3524,Y-26763,trt_cp,-0.874,-0.874,0.774,23,12,11,65,Potassium channel activator
3525,SLC30A2,trt_sh,-0.874,-0.874,-0.637,12,3,9,24,
3526,irbesartan,trt_cp,-0.874,-0.874,0.787,39,19,20,76,Angiotensin receptor antagonist
3527,LY-2157299,trt_cp,-0.874,-0.874,0.518,18,7,11,42,
3528,CBLB,trt_sh,-0.874,-0.874,0.873,12,6,6,27,
3529,MTF2,trt_sh,-0.874,-0.874,-0.592,15,4,11,35,
3530,CORO1A,trt_sh,-0.874,-0.874,0.329,17,6,11,35,
3531,binimetinib,trt_cp,-0.874,-0.874,-0.111,12,4,8,42,MEK inhibitor
3532,SGK3,trt_sh,-0.874,-0.874,0.84,50,25,25,90,
