,pert_iname,trt,quantile,quant_low,quant_high,n_sig,n_sig_pos,n_sig_neg,n_sig_initial,moa
2782,vardenafil,trt_cp,-0.823,-0.823,0.82,27,11,16,74,Phosphodiesterase inhibitor
2783,BRD-K48823327,trt_cp,-0.823,-0.823,-0.616,10,2,8,17,
2784,ASN-05257430,trt_cp,-0.823,-0.823,0.758,24,11,13,74,
2785,IL17E,trt_lig,-0.823,-0.823,0.756,10,4,6,19,
2786,nalbuphine,trt_cp,-0.823,-0.823,0.761,34,17,17,90,Opioid receptor agonist|Opioid receptor antagonist
2787,PDGFBB,trt_lig,-0.823,-0.823,-0.626,31,7,24,88,
2788,SD-6-035-A12,trt_cp,-0.823,-0.823,-0.733,10,1,9,27,
2789,HMGCS1,trt_sh,-0.824,-0.824,0.79,24,10,14,70,
2790,PRCC,trt_sh,-0.824,-0.824,0.208,14,5,9,33,
2791,CEP55,trt_sh,-0.824,-0.824,0.822,11,6,5,36,
2792,CARD10,trt_sh,-0.825,-0.825,0.776,10,5,5,27,
2793,racecadotril,trt_cp,-0.825,-0.825,0.733,32,13,19,76,Enkephalinase inhibitor
2794,SMO,trt_sh,-0.825,-0.825,0.793,11,5,6,35,
2795,NSC-632839,trt_cp,-0.825,-0.825,0.725,24,11,13,125,Ubiquitin specific protease inhibitor
2796,CLK4,trt_sh,-0.826,-0.826,0.648,12,5,7,32,
2797,SA-1458450,trt_cp,-0.826,-0.826,0.623,10,4,6,19,
2798,pyrazinoylguanidine,trt_cp,-0.826,-0.826,0.747,17,8,9,42,diuretic
2799,TFF2,trt_sh,-0.826,-0.826,0.715,11,6,5,27,
2800,acexamic-acid,trt_cp,-0.826,-0.826,0.763,21,10,11,42,5 alpha reductase inhibitor
2801,BRD-K23582869,trt_cp,-0.826,-0.826,0.814,11,6,5,44,
2802,EAPP,trt_sh,-0.827,-0.827,0.244,11,4,7,39,
2803,POLR1C,trt_sh,-0.827,-0.827,0.788,35,18,17,69,
2804,NUCB2,trt_sh,-0.827,-0.827,0.803,12,7,5,44,
2805,METTL14,trt_sh,-0.827,-0.827,0.716,12,6,6,27,
2806,VPS28,trt_sh,-0.827,-0.827,0.794,15,8,7,42,
2807,acenocoumarol,trt_cp,-0.828,-0.828,0.314,14,5,9,46,Vitamin K antagonist
2808,ECD,trt_sh,-0.828,-0.828,0.708,19,8,11,39,
2809,GBR-13069,trt_cp,-0.828,-0.828,0.805,15,8,7,27,Dopamine uptake inhibitor
2810,T-5345967,trt_cp,-0.828,-0.828,0.771,16,8,8,72,
2811,BCL2L11,trt_sh,-0.828,-0.828,0.734,14,6,8,32,
2812,SERTAD3,trt_sh,-0.828,-0.828,0.675,14,6,8,36,
2813,BRD-K67808578,trt_cp,-0.828,-0.828,0.665,14,6,8,35,
2814,phentolamine,trt_cp,-0.828,-0.828,0.803,29,14,15,75,Adrenergic receptor antagonist
2815,ADO,trt_sh,-0.828,-0.828,0.763,13,7,6,39,
2816,PANK4,trt_sh,-0.829,-0.829,0.662,20,9,11,43,
2817,L-152804,trt_cp,-0.829,-0.829,-0.647,12,3,9,19,Neuropeptide receptor antagonist
2818,ebselen,trt_cp,-0.829,-0.829,0.756,25,13,12,66,Cyclooxygenase inhibitor|Glutathione peroxidase agonist|H+/K+-ATPase inhibitor|Nitric oxide synthase inhibitor
2819,RPS6KA3,trt_sh,-0.829,-0.829,0.818,37,22,15,128,
2820,TCF12,trt_sh,-0.83,-0.83,-0.729,15,2,13,33,
2821,indole-3-carbinol,trt_cp,-0.83,-0.83,0.762,19,9,10,64,"Aryl hydrocarbon receptor agonist|Indoleamine 2,3-dioxygenase inhibitor"
2822,BRD-K83694683,trt_cp,-0.83,-0.83,0.757,21,10,11,63,
2823,IMPDH1,trt_sh,-0.831,-0.831,-0.565,13,4,9,33,
2824,RAC1,trt_sh,-0.831,-0.831,0.773,14,7,7,47,
2825,FST,trt_sh,-0.831,-0.831,-0.098,12,4,8,24,
2826,lamivudine,trt_cp,-0.831,-0.831,0.579,31,11,20,70,Nucleoside reverse transcriptase inhibitor
2827,RAD54L,trt_sh,-0.831,-0.831,0.739,10,5,5,33,
2828,IL27,trt_sh,-0.831,-0.831,0.705,14,6,8,33,
2829,exemestane,trt_cp,-0.832,-0.832,0.787,38,15,23,80,Aromatase inhibitor
2830,CDCA8,trt_sh,-0.832,-0.832,0.608,12,5,7,33,
2831,MEN1,trt_sh,-0.833,-0.833,0.812,46,26,20,105,
2832,NDUFA2,trt_sh,-0.833,-0.833,0.828,13,8,5,42,
2833,ABT-239,trt_cp,-0.833,-0.833,0.808,12,6,6,42,histamine receptor antagonist
2834,CALM3,trt_sh,-0.833,-0.833,0.777,23,11,12,51,
2835,RU-58841,trt_cp,-0.833,-0.833,0.727,16,8,8,42,androgen receptor antagonist
2836,Z160,trt_cp,-0.833,-0.833,0.655,18,8,10,42,N-type calcium channel blocker
2837,lirimilast,trt_cp,-0.834,-0.834,0.719,18,8,10,42,phosphodiesterase inhibitor
2838,tonabersat,trt_cp,-0.834,-0.834,0.774,18,9,9,42,"gap junction modulator, nitric oxide production inhibitor"
2839,CAPG,trt_sh,-0.834,-0.834,0.767,10,4,6,27,
2840,vitexin,trt_cp,-0.834,-0.834,-0.637,10,3,7,19,Antioxidant
2841,zonisamide,trt_cp,-0.834,-0.834,0.721,29,12,17,73,Sodium channel blocker|T-type calcium channel blocker
2842,CCP110,trt_sh,-0.835,-0.835,0.77,11,6,5,39,
2843,SIK1,trt_sh,-0.836,-0.836,0.739,27,13,14,85,
2844,PLK1,trt_sh,-0.836,-0.836,0.719,13,7,6,43,
2845,urea,trt_cp,-0.836,-0.836,0.635,16,7,9,42,hydroxy radical formation stimulant
2846,ZNF274,trt_sh,-0.836,-0.836,0.671,14,6,8,36,
2847,C16ORF5,trt_sh,-0.836,-0.836,-0.516,10,3,7,27,
2848,SU-4312,trt_cp,-0.837,-0.837,-0.545,10,3,7,38,Tyrosine kinase inhibitor|PDGFR tyrosine kinase receptor inhibitor|VEGFR inhibitor
2849,ORG-9768,trt_cp,-0.837,-0.837,0.695,17,7,10,42,adrenergic receptor antagonist
2850,simeprevir,trt_cp,-0.837,-0.837,0.798,15,8,7,41,HCV inhibitor
2851,AKR1A1,trt_sh,-0.837,-0.837,0.826,30,14,16,70,
2852,BMS-754807,trt_cp,-0.838,-0.838,0.808,23,12,11,59,IGF-1 inhibitor
2853,butorphanol-(+)-tartrate,trt_cp,-0.838,-0.838,0.74,19,9,10,42,
2854,azithromycin,trt_cp,-0.839,-0.839,0.763,24,9,15,59,Bacterial 50S ribosomal subunit inhibitor
2855,PDE4D,trt_sh,-0.839,-0.839,0.706,13,6,7,26,
2856,licochalcone-a,trt_cp,-0.84,-0.84,0.778,15,8,7,48,Topoisomerase inhibitor
2857,TSC22D3,trt_sh,-0.84,-0.84,0.775,11,6,5,39,
2858,voriconazole,trt_cp,-0.84,-0.84,0.755,26,14,12,75,Cytochrome P450 inhibitor
2859,KIN001-127,trt_cp,-0.84,-0.84,0.829,71,33,38,180,ITK inhibitor
2860,PSMF1,trt_sh,-0.84,-0.84,0.692,13,7,6,27,
2861,KBTBD2,trt_sh,-0.84,-0.84,0.671,15,7,8,39,
2862,loxapine,trt_cp,-0.84,-0.84,-0.06,12,4,8,37,Dopamine receptor antagonist|Serotonin receptor antagonist
2863,WNT9A,trt_sh,-0.84,-0.84,0.717,10,6,4,27,
2864,MRGPRX2,trt_sh,-0.841,-0.841,0.684,12,5,7,27,
2865,prostaglandin-a1,trt_cp,-0.841,-0.841,0.771,26,11,15,78,HSP inducer|NFkB pathway inhibitor
2866,PI4KAP2,trt_sh,-0.841,-0.841,0.824,42,20,22,114,
2867,BIX-02189,trt_cp,-0.841,-0.841,0.71,66,28,38,186,MEK inhibitor
2868,FBXO11,trt_sh,-0.841,-0.841,0.455,17,6,11,42,
2869,pramipexole,trt_cp,-0.841,-0.841,0.792,23,12,11,68,Dopamine receptor agonist
2870,alpha-tocopherol,trt_cp,-0.841,-0.841,0.545,21,8,13,54,Antioxidant
2871,RAN-07,trt_cp,-0.842,-0.842,-0.211,12,4,8,35,
2872,NNT,trt_sh,-0.842,-0.842,0.767,24,10,14,55,
2873,CBFB,trt_sh,-0.842,-0.842,-0.05,15,5,10,33,
2874,XPR1,trt_sh,-0.842,-0.842,0.837,12,5,7,24,
2875,HC-030031,trt_cp,-0.842,-0.842,-0.663,19,5,14,42,TRPA1 channel blocker
2876,taselisib,trt_cp,-0.842,-0.842,0.804,17,7,10,42,PI3K inhibitor
2877,CLK1,trt_sh,-0.842,-0.842,0.65,15,6,9,32,
2878,PLK4,trt_sh,-0.842,-0.842,0.806,14,7,7,37,
2879,fumonisin-b1,trt_cp,-0.842,-0.842,0.726,22,11,11,59,Sphingosine N acyltransferase inhibitor
2880,CREB3L2,trt_sh,-0.843,-0.843,0.748,32,14,18,72,
2881,DDAH2,trt_sh,-0.843,-0.843,0.704,12,5,7,27,
2882,BAG6,trt_sh,-0.843,-0.843,0.735,16,7,9,60,
2883,clobenpropit,trt_cp,-0.843,-0.843,0.772,12,5,7,30,Histamine receptor antagonist
2884,AV-412,trt_cp,-0.843,-0.843,0.219,17,6,11,40,protein tyrosine kinase inhibitor
2885,SPRY4,trt_sh,-0.843,-0.843,0.826,11,6,5,27,
2886,TAF1B,trt_sh,-0.843,-0.843,0.629,11,5,6,24,
2887,ixabepilone,trt_cp,-0.843,-0.843,-0.042,15,5,10,42,microtubule stabilizing agent
2888,doxepin,trt_cp,-0.843,-0.843,0.827,43,21,22,132,Histamine receptor antagonist
2889,TSPAN3,trt_sh,-0.844,-0.844,0.405,20,7,13,43,
2890,NCAPD2,trt_sh,-0.844,-0.844,0.796,14,7,7,36,
2891,KCNG1,trt_sh,-0.844,-0.844,0.767,15,8,7,33,
2892,rimantadine,trt_cp,-0.845,-0.845,-0.672,21,5,16,57,Antiviral|RNA synthesis inhibitor
2893,MD-920,trt_cp,-0.845,-0.845,0.757,17,7,10,61,NFkB pathway inhibitor
2894,CASP9,trt_sh,-0.845,-0.845,0.691,15,7,8,41,
2895,equol,trt_cp,-0.845,-0.845,0.762,37,19,18,90,Estrogen receptor agonist
2896,HSP90AB1,trt_sh,-0.845,-0.845,0.77,13,6,7,33,
2897,gabapentin,trt_cp,-0.846,-0.846,0.728,19,10,9,46,Calcium channel blocker
2898,cilomilast,trt_cp,-0.846,-0.846,0.745,25,12,13,59,Phosphodiesterase inhibitor
2899,CASC3,trt_sh,-0.846,-0.846,0.25,23,8,15,44,
2900,AM-580,trt_cp,-0.846,-0.846,0.795,54,23,31,132,Retinoid receptor agonist
2901,ripasudil,trt_cp,-0.846,-0.846,0.746,18,8,10,42,rho associated kinase inhibitor
2902,dilazep,trt_cp,-0.846,-0.846,0.735,27,11,16,72,Adenosine reuptake inhibitor
2903,OBSCN,trt_sh,-0.846,-0.846,-0.617,10,3,7,18,
2904,PECR,trt_sh,-0.846,-0.846,0.84,32,15,17,75,
2905,RBL1,trt_sh,-0.846,-0.846,0.818,20,10,10,56,
2906,CARS,trt_sh,-0.846,-0.846,-0.604,11,3,8,24,
2907,NMRAL1,trt_sh,-0.847,-0.847,0.76,10,4,6,27,
2908,voreloxin,trt_cp,-0.847,-0.847,0.808,16,8,8,42,topoisomerase inhibitor
2909,CHEMBL-374350,trt_cp,-0.848,-0.848,0.586,27,10,17,72,NFkB pathway inhibitor
2910,ATP2A2,trt_sh,-0.848,-0.848,0.724,10,4,6,27,
2911,DNAJC12,trt_sh,-0.848,-0.848,0.32,11,4,7,33,
2912,tanaproget,trt_cp,-0.849,-0.849,0.735,17,8,9,42,progesterone receptor agonist
2913,EXO1,trt_sh,-0.849,-0.849,0.786,12,5,7,56,
2914,LRRC18,trt_sh,-0.849,-0.849,0.805,12,6,6,29,
2915,mefloquine,trt_cp,-0.849,-0.849,0.837,23,10,13,56,Adenosine receptor antagonist|Hemoglobin antagonist
2916,XPO7,trt_sh,-0.849,-0.849,-0.599,14,4,10,39,
2917,TUL-XXI039,trt_cp,-0.849,-0.849,-0.166,12,4,8,49,Serine/threonine kinase inhibitor
2918,ABHD6,trt_sh,-0.85,-0.85,-0.621,16,5,11,42,
2919,quinapril,trt_cp,-0.85,-0.85,0.586,20,7,13,62,Angiotensin converting enzyme inhibitor
2920,BRD-K06765193,trt_cp,-0.85,-0.85,0.848,13,6,7,42,
2921,FAM114A2,trt_sh,-0.85,-0.85,0.544,16,6,10,42,
2922,ZEB1,trt_xpr,-0.85,-0.85,0.757,28,10,18,66,
2923,EDEM1,trt_sh,-0.85,-0.85,0.841,15,8,7,37,
2924,nateglinide,trt_cp,-0.851,-0.851,0.775,23,10,13,72,Insulin secretagogue
2925,MW-SHH-98,trt_cp,-0.851,-0.851,0.765,23,11,12,101,Hedgehog pathway modulator
2926,flavoxate,trt_cp,-0.851,-0.851,0.626,25,10,15,64,Acetylcholine receptor antagonist
2927,CHIC2,trt_sh,-0.852,-0.852,-0.612,12,3,9,33,
2928,TRIB1,trt_sh,-0.852,-0.852,0.843,31,14,17,79,
2929,medroxyprogesterone-acetate,trt_cp,-0.852,-0.852,0.805,15,8,7,42,progesterone receptor agonist
2930,EIF4E,trt_sh,-0.852,-0.852,0.804,16,9,7,41,
2931,TM7SF2,trt_sh,-0.852,-0.852,0.795,13,6,7,30,
2932,PF-04620110,trt_cp,-0.852,-0.852,0.708,17,8,9,42,diacylglycerol O acyltransferase inhibitor
2933,bortezomib,trt_cp,-0.853,-0.853,0.794,1036,471,565,2459,NFkB pathway inhibitor|Proteasome inhibitor
2934,mexiletine,trt_cp,-0.853,-0.853,-0.507,10,3,7,34,Sodium channel blocker
2935,desoxypeganine,trt_cp,-0.853,-0.853,0.556,21,8,13,65,Acetylcholinesterase inhibitor|Monoamine oxidase inhibitor
2936,pioglitazone,trt_cp,-0.853,-0.853,0.832,33,15,18,85,PPAR receptor agonist|Insulin sensitizer
2937,estropipate,trt_cp,-0.853,-0.853,-0.411,19,6,13,53,Estrogen receptor agonist
2938,VX-765,trt_cp,-0.854,-0.854,0.839,17,10,7,42,caspase inhibitor
2939,BL003-049-HDAC3,trt_cp,-0.854,-0.854,0.772,25,12,13,70,
2940,ZNF576,trt_sh,-0.854,-0.854,0.751,14,6,8,27,
2941,BRD-K07530279,trt_cp,-0.854,-0.854,0.775,10,6,4,26,
2942,EHNA,trt_cp,-0.854,-0.854,0.832,10,6,4,25,Adenosine deaminase inhibitor
2943,ATF1,trt_sh,-0.854,-0.854,0.629,12,5,7,30,
2944,nemonapride,trt_cp,-0.855,-0.855,0.761,21,8,13,73,Dopamine receptor antagonist
2945,GFP,ctl_vector,-0.855,-0.855,0.792,484,208,276,1355,
2946,ATP6V1F,trt_sh,-0.855,-0.855,0.726,15,6,9,42,
2947,altretamine,trt_cp,-0.855,-0.855,0.682,29,13,16,80,DNA synthesis inhibitor
2948,CANT1,trt_sh,-0.855,-0.855,0.749,31,15,16,75,
2949,MAP3K4,trt_sh,-0.855,-0.855,0.745,33,12,21,75,
2950,aliskiren,trt_cp,-0.855,-0.855,-0.609,26,7,19,65,Antihypertensive agent|Renin inhibitor|Peptidase inhibitor|Protease inhibitor
2951,dapivirine,trt_cp,-0.855,-0.855,0.839,15,7,8,42,non-nucleoside reverse transcriptase inhibitor
2952,GSK-1070916,trt_cp,-0.855,-0.855,0.852,86,45,41,264,Aurora kinase inhibitor
2953,L3MBTL4,trt_sh,-0.855,-0.855,0.816,11,5,6,24,
2954,ketoprofen,trt_cp,-0.856,-0.856,0.822,24,13,11,64,Cyclooxygenase inhibitor
2955,SACM1L,trt_sh,-0.856,-0.856,0.831,13,7,6,33,
2956,DTX3L,trt_sh,-0.856,-0.856,-0.575,10,3,7,27,
2957,ARID4B,trt_sh,-0.856,-0.856,0.826,15,7,8,42,
2958,TW-37,trt_cp,-0.857,-0.857,0.594,19,7,12,57,BCL inhibitor
2959,MW-SHH-97,trt_cp,-0.857,-0.857,0.721,37,16,21,101,Smoothened receptor antagonist
2960,riociguat,trt_cp,-0.857,-0.857,0.678,10,5,5,42,guanylate cyclase stimulant
2961,NEK9,trt_sh,-0.858,-0.858,0.685,15,7,8,29,
2962,NPEPL1,trt_sh,-0.858,-0.858,0.795,16,8,8,42,
2963,ginkgolide-b,trt_cp,-0.858,-0.858,0.742,17,10,7,42,
2964,deoxycorticosterone-acetate,trt_cp,-0.858,-0.858,0.642,10,5,5,19,Progestogen hormone
2965,FADS2,trt_sh,-0.858,-0.858,0.778,15,6,9,31,
2966,labetalol,trt_cp,-0.859,-0.859,-0.601,39,12,27,90,Adrenergic receptor antagonist
2967,IER3,trt_sh,-0.859,-0.859,0.848,15,6,9,39,
2968,pilaralisib,trt_cp,-0.859,-0.859,-0.77,16,4,12,42,PI3K inhibitor
2969,vernakalant,trt_cp,-0.86,-0.86,0.856,13,6,7,42,potassium channel blocker
2970,nicotinamide,trt_cp,-0.86,-0.86,0.767,20,8,12,65,Protein synthesis stimulant
2971,SB-203580,trt_cp,-0.86,-0.86,0.797,75,33,42,207,P38 MAPK inhibitor
2972,melperone,trt_cp,-0.86,-0.86,0.817,26,11,15,72,Dopamine receptor antagonist|Serotonin receptor antagonist
2973,FAM3C,trt_sh,-0.86,-0.86,-0.666,18,4,14,39,
2974,MAP2K5,trt_sh,-0.861,-0.861,0.585,31,11,20,85,
2975,IGF2,trt_lig,-0.861,-0.861,0.735,29,11,18,107,
2976,resveratrol,trt_cp,-0.861,-0.861,0.822,126,58,68,341,Cytochrome P450 inhibitor|SIRT activator
2977,bropirimine,trt_cp,-0.861,-0.861,0.701,11,6,5,41,interferon inducer
2978,WEE1,trt_sh,-0.861,-0.861,-0.6,10,3,7,43,
2979,ZK-200775,trt_cp,-0.861,-0.861,0.671,16,7,9,42,kainate receptor antagonist
2980,CD46,trt_sh,-0.861,-0.861,0.696,10,5,5,27,
2981,AQP12A,trt_sh,-0.862,-0.862,-0.622,10,3,7,27,
2982,SLC25A46,trt_sh,-0.862,-0.862,0.669,13,5,8,44,
2983,tetracaine,trt_cp,-0.862,-0.862,0.732,16,7,9,46,Membrane integrity inhibitor
2984,MYL6B,trt_sh,-0.862,-0.862,0.587,12,5,7,27,
2985,doxylamine,trt_cp,-0.862,-0.862,0.836,14,7,7,37,Histamine receptor antagonist
2986,EIF2S2,trt_sh,-0.862,-0.862,-0.807,10,2,8,33,
2987,RG-4733,trt_cp,-0.862,-0.862,0.715,20,9,11,48,
2988,ARAF,trt_sh,-0.863,-0.863,0.649,24,9,15,61,
2989,RNF145,trt_sh,-0.863,-0.863,0.826,17,9,8,38,
2990,NVP-TAE226,trt_cp,-0.863,-0.863,0.815,46,17,29,130,protein tyrosine kinase inhibitor
2991,afatinib,trt_cp,-0.863,-0.863,0.83,78,36,42,244,EGFR inhibitor
2992,fosfomycin,trt_cp,-0.863,-0.863,0.831,19,8,11,42,bacterial cell wall synthesis inhibitor
2993,acarbose,trt_cp,-0.864,-0.864,0.611,31,12,19,86,Glucosidase inhibitor
2994,tosyl-phenylalanyl-chloromethyl-ketone,trt_cp,-0.864,-0.864,0.668,10,4,6,23,Chymotrypsin inhibitor
2995,isoconazole,trt_cp,-0.864,-0.864,0.77,15,6,9,42,fungal lanosterol demethylase inhibitor
2996,arctigenin,trt_cp,-0.864,-0.864,-0.667,10,2,8,31,MEK inhibitor
2997,FOXA1,trt_sh,-0.864,-0.864,-0.791,11,2,9,27,
2998,PRKCI,trt_sh,-0.864,-0.864,0.677,17,7,10,35,
2999,KLHDC9,trt_sh,-0.864,-0.864,0.846,10,5,5,27,
3000,TP53TG1,trt_sh,-0.864,-0.864,-0.041,15,5,10,39,
3001,PPFIBP2,trt_sh,-0.864,-0.864,-0.664,14,4,10,24,
3002,MCL1,trt_sh,-0.864,-0.864,0.695,12,5,7,32,
3003,ZNF114,trt_sh,-0.864,-0.864,-0.652,13,4,9,24,
3004,disopyramide,trt_cp,-0.865,-0.865,0.753,29,12,17,79,Sodium channel blocker
3005,NIPSNAP1,trt_sh,-0.865,-0.865,0.321,14,5,9,39,
3006,DUP-697,trt_cp,-0.865,-0.865,0.724,10,4,6,32,Cyclooxygenase inhibitor
3007,STK24,trt_sh,-0.865,-0.865,0.5,13,5,8,42,
3008,EIF5,trt_sh,-0.865,-0.865,0.762,15,6,9,39,
3009,RS-45041-190,trt_cp,-0.865,-0.865,0.847,12,6,6,19,Imidazoline receptor agonist
3010,CDKAL1,trt_sh,-0.865,-0.865,0.684,17,9,8,33,
3011,POLE2,trt_sh,-0.865,-0.865,0.825,18,10,8,67,
3012,GSK-256066,trt_cp,-0.866,-0.866,0.834,17,10,7,42,
3013,nebivolol,trt_cp,-0.866,-0.866,-0.677,15,3,12,42,adrenergic receptor antagonist
3014,sulindac,trt_cp,-0.866,-0.866,0.827,16,7,9,42,Cyclooxygenase inhibitor
3015,PTPN2,trt_sh,-0.866,-0.866,0.565,10,4,6,30,
3016,pentobarbital,trt_cp,-0.866,-0.866,0.796,35,17,18,60,Barbiturate antiepileptic|GABA receptor modulator
3017,tirofiban,trt_cp,-0.866,-0.866,-0.08,12,4,8,42,"platelet aggregation inhibitor, structural glycoprotein antagonist"
3018,OXSR1,trt_sh,-0.866,-0.866,0.795,30,14,16,73,
3019,propranolol,trt_cp,-0.866,-0.866,0.711,23,10,13,63,Adrenergic receptor antagonist
3020,meclofenamic-acid,trt_cp,-0.866,-0.866,0.737,25,10,15,75,Cyclooxygenase inhibitor|Prostanoid receptor antagonist
3021,CD-437,trt_cp,-0.866,-0.866,0.779,28,13,15,95,Retinoid receptor agonist
3022,riluzole,trt_cp,-0.867,-0.867,0.667,25,11,14,87,Glutamate inhibitor
3023,NOS3,trt_sh,-0.867,-0.867,0.832,10,6,4,27,
3024,TSC2,trt_sh,-0.867,-0.867,0.853,13,6,7,41,
3025,avrainvillamide-analog-5,trt_cp,-0.867,-0.867,-0.129,12,4,8,44,Nucleophosmin inhibitor
3026,fulvestrant,trt_cp,-0.867,-0.867,0.81,106,51,55,323,Estrogen receptor antagonist
3027,SKP2,trt_sh,-0.867,-0.867,0.756,10,4,6,33,
3028,AKT2,trt_sh,-0.868,-0.868,0.731,40,17,23,132,
3029,SMARCB1,trt_sh,-0.868,-0.868,0.764,39,16,23,97,
3030,melatonin,trt_cp,-0.868,-0.868,0.819,31,15,16,100,Melatonin receptor agonist|Nitric oxide synthase inhibitor
3031,TPCA-1,trt_cp,-0.868,-0.868,0.801,93,43,50,239,IKK inhibitor
3032,armodafinil,trt_cp,-0.868,-0.868,0.275,14,5,9,42,
3033,masitinib,trt_cp,-0.868,-0.868,0.861,84,37,47,240,KIT inhibitor|PDGFR tyrosine kinase receptor inhibitor|Src inhibitor
3034,YM-201636,trt_cp,-0.869,-0.869,0.785,54,25,29,162,PI3K inhibitor
3035,MAP4K3,trt_sh,-0.869,-0.869,0.694,20,8,12,43,
3036,PPP2CB,trt_sh,-0.869,-0.869,-0.741,10,2,8,24,
3037,QL-X-138,trt_cp,-0.869,-0.869,0.715,83,34,49,204,MTOR inhibitor
3038,CD19,trt_sh,-0.869,-0.869,0.862,32,16,16,77,
3039,FAM104A,trt_sh,-0.87,-0.87,0.826,28,11,17,80,
3040,CSK,trt_sh,-0.87,-0.87,0.817,61,28,33,170,
3041,JTE-907,trt_cp,-0.87,-0.87,0.595,25,10,15,61,Cannabinoid receptor inverse agonist
3042,TH-302,trt_cp,-0.87,-0.87,0.768,13,6,7,42,DNA alkylating agent
3043,taurocholic-acid,trt_cp,-0.87,-0.87,0.829,11,5,6,24,Bile acid
3044,GUK1,trt_sh,-0.87,-0.87,0.76,10,5,5,32,
3045,YWHAZ,trt_sh,-0.87,-0.87,0.778,13,7,6,33,
3046,TGFBR1,trt_xpr,-0.87,-0.87,0.804,25,13,12,66,
3047,MW-MITF24,trt_cp,-0.87,-0.87,-0.502,16,5,11,54,
3048,alfadolone-acetate,trt_cp,-0.87,-0.87,0.818,10,4,6,19,GABA receptor agonist
3049,RARG,trt_sh,-0.87,-0.87,-0.715,11,3,8,24,
3050,AZD-5363,trt_cp,-0.87,-0.87,0.362,14,5,9,42,
3051,GTDC1,trt_sh,-0.871,-0.871,-0.605,10,3,7,33,
3052,MOK,trt_sh,-0.871,-0.871,0.771,41,16,25,81,
3053,PP-110,trt_cp,-0.871,-0.871,0.836,35,17,18,95,
3054,ZNF395,trt_sh,-0.871,-0.871,-0.223,12,4,8,42,
3055,SRD5A1,trt_sh,-0.871,-0.871,0.643,10,4,6,27,
3056,estramustine-phosphate,trt_cp,-0.872,-0.872,0.849,15,7,8,42,"DNA synthesis inhibitor, microtubule inhibitor"
3057,BRD-A57107094,trt_cp,-0.872,-0.872,-0.631,15,4,11,34,
3058,NUP88,trt_sh,-0.872,-0.872,0.639,13,6,7,39,
3059,iniparib,trt_cp,-0.872,-0.872,0.867,83,44,39,210,PARP inhibitor
3060,ZNF451,trt_sh,-0.872,-0.872,-0.648,15,3,12,39,
3061,TMEM174,trt_sh,-0.872,-0.872,0.807,12,6,6,38,
3062,BCL2L13,trt_sh,-0.872,-0.872,0.734,12,7,5,33,
3063,CSNK1D,trt_sh,-0.872,-0.872,-0.656,30,8,22,53,
3064,CCNB1,trt_sh,-0.872,-0.872,-0.769,11,3,8,24,
3065,RALB,trt_sh,-0.872,-0.872,0.427,14,5,9,30,
3066,SA-792709,trt_cp,-0.873,-0.873,-0.551,14,4,10,31,Retinoid receptor agonist
3067,SUCLG2,trt_sh,-0.873,-0.873,-0.656,18,5,13,33,
3068,SEC24B,trt_sh,-0.873,-0.873,-0.781,14,3,11,36,
3069,GPR61,trt_sh,-0.873,-0.873,0.741,12,7,5,27,
3070,DMSO,ctl_vehicle,-0.873,-0.873,0.867,7231,3555,3676,20835,
3071,donitriptan,trt_cp,-0.874,-0.874,0.772,19,8,11,42,serotonin receptor agonist
3072,SMAD3,trt_xpr,-0.874,-0.874,0.79,25,11,14,66,
3073,lesinurad,trt_cp,-0.874,-0.874,0.678,19,7,12,42,uric acid diuretic
3074,pilocarpine,trt_cp,-0.874,-0.874,0.839,19,10,9,57,Acetylcholine receptor agonist
3075,PRKACA,trt_sh,-0.874,-0.874,0.816,51,23,28,119,
3076,SRF,trt_sh,-0.874,-0.874,0.709,31,15,16,90,
3077,SLC16A2,trt_sh,-0.875,-0.875,0.821,11,6,5,24,
3078,IL17A,trt_lig,-0.875,-0.875,0.752,31,16,15,99,
3079,clofoctol,trt_cp,-0.875,-0.875,0.849,19,10,9,42,protein synthesis inhibitor
3080,VX-661,trt_cp,-0.875,-0.875,-0.527,13,4,9,42,
3081,Y-27152,trt_cp,-0.875,-0.875,0.771,30,13,17,65,Potassium channel activator
3082,NUAK1,trt_sh,-0.875,-0.875,-0.11,12,4,8,32,
3083,BIX-02188,trt_cp,-0.875,-0.875,-0.668,12,3,9,25,MEK inhibitor
3084,IFNG,trt_sh,-0.875,-0.875,0.604,10,4,6,27,
3085,castanospermine,trt_cp,-0.875,-0.875,-0.675,17,5,12,42,glucosidase inhibitor
3086,phenethyl-isothiocyanate,trt_cp,-0.875,-0.875,-0.606,30,8,22,59,Anticancer agent
3087,epitiostanol,trt_cp,-0.875,-0.875,0.815,25,13,12,46,Androgen receptor agonist
3088,DKC1,trt_sh,-0.876,-0.876,0.79,19,9,10,64,
3089,QL-XI-92,trt_cp,-0.876,-0.876,0.866,58,28,30,180,DDR1 inhibitor
3090,norgestrel,trt_cp,-0.876,-0.876,0.692,32,14,18,65,Progesterone receptor agonist
3091,noretynodrel,trt_cp,-0.876,-0.876,0.824,26,12,14,57,Progestogen hormone
3092,MC1568,trt_cp,-0.876,-0.876,0.855,34,14,20,114,HDAC inhibitor
