,pert_iname,trt,quantile,quant_low,quant_high,n_sig,n_sig_pos,n_sig_neg,n_sig_initial,moa
4175,SETD1B,trt_sh,-0.822,-0.822,0.818,26,12,14,42,
4176,EXT2,trt_sh,-0.822,-0.822,0.692,35,16,19,60,
4177,BRD-K38455110,trt_cp,-0.823,-0.823,0.74,10,6,4,17,
4178,CES1,trt_sh,-0.823,-0.823,0.629,18,7,11,27,
4179,LY-2157299,trt_cp,-0.823,-0.823,0.554,20,8,12,42,
4180,ARPC1B,trt_sh,-0.823,-0.823,0.602,18,8,10,27,
4181,L-741626,trt_cp,-0.823,-0.823,0.692,12,6,6,19,Dopamine receptor antagonist
4182,NPTN,trt_sh,-0.823,-0.823,0.549,39,15,24,64,
4183,pioglitazone,trt_cp,-0.823,-0.823,0.662,33,12,21,85,PPAR receptor agonist|Insulin sensitizer
4184,AGATTTC,trt_sh.css,-0.823,-0.823,0.599,10,4,6,12,
4185,TM9SF2,trt_sh,-0.824,-0.824,0.221,17,6,11,39,
4186,TIMP2,trt_sh,-0.824,-0.824,0.736,35,15,20,66,
4187,FGF18,trt_lig,-0.824,-0.824,-0.682,11,2,9,19,
4188,MFSD10,trt_sh,-0.824,-0.824,0.71,14,8,6,29,
4189,wiskostatin,trt_cp,-0.824,-0.824,0.782,11,5,6,19,Neural Wiskott-Aldrich syndrome protein inhibitor
4190,PHF17,trt_sh.cgs,-0.825,-0.825,0.803,10,6,4,10,
4191,ZNF219,trt_sh,-0.825,-0.825,0.507,18,8,10,27,
4192,fomocaine,trt_cp,-0.825,-0.825,-0.664,18,5,13,42,voltage-gated sodium channel modulator
4193,SCH-28080,trt_cp,-0.825,-0.825,0.656,27,15,12,57,ATPase inhibitor
4194,GFRA1,trt_sh,-0.825,-0.825,0.678,13,5,8,27,
4195,TNFSF12,trt_lig,-0.825,-0.825,-0.587,13,4,9,19,
4196,SYPL1,trt_sh,-0.826,-0.826,0.577,24,9,15,39,
4197,LGALS2,trt_sh,-0.826,-0.826,0.479,19,7,12,27,
4198,luteolin,trt_cp,-0.826,-0.826,0.82,31,14,17,54,Glucosidase inhibitor
4199,HMGCS2,trt_sh,-0.826,-0.826,0.741,21,10,11,27,
4200,BAZ1B,trt_sh,-0.826,-0.826,0.754,23,10,13,36,
4201,RGS18,trt_sh,-0.826,-0.826,0.628,21,8,13,26,
4202,SMURF1,trt_sh,-0.826,-0.826,-0.634,16,3,13,32,
4203,HOXA6,trt_sh,-0.826,-0.826,0.76,11,5,6,24,
4204,ZNF277,trt_sh,-0.826,-0.826,0.757,15,7,8,24,
4205,dihydrorobustic-acid,trt_cp,-0.826,-0.826,0.769,10,4,6,19,
4206,L-694247,trt_cp,-0.827,-0.827,0.753,19,11,8,32,Serotonin receptor agonist
4207,aclidinium,trt_cp,-0.827,-0.827,-0.573,21,6,15,42,acetylcholine receptor antagonist
4208,CDA,trt_sh,-0.827,-0.827,0.735,19,10,9,33,
4209,urapidil,trt_cp,-0.827,-0.827,0.735,35,18,17,57,Adrenergic receptor antagonist
4210,pheniramine,trt_cp,-0.827,-0.827,-0.117,15,5,10,22,Histamine receptor antagonist
4211,NPM1,trt_sh,-0.827,-0.827,0.678,19,8,11,33,
4212,trapidil,trt_cp,-0.827,-0.827,0.355,38,13,25,65,PDGFR tyrosine kinase receptor inhibitor
4213,CGS-12066B,trt_cp,-0.827,-0.827,-0.554,16,5,11,29,Serotonin receptor agonist
4214,BAX,trt_sh,-0.827,-0.827,0.494,19,7,12,37,
4215,BMS-927711,trt_cp,-0.828,-0.828,0.548,17,7,10,42,
4216,IMPA1,trt_sh,-0.828,-0.828,0.818,11,5,6,27,
4217,ANGPT1,trt_sh,-0.828,-0.828,0.582,16,7,9,24,
4218,pinitol,trt_cp,-0.828,-0.828,0.784,13,6,7,42,gamma secretase inhibitor
4219,thiazolopyrimidine,trt_cp,-0.828,-0.828,0.769,52,24,28,95,CDC inhibitor
4220,BRP44,trt_oe,-0.828,-0.828,-0.702,11,3,8,17,
4221,senicapoc,trt_cp,-0.828,-0.828,0.81,24,12,12,42,intermediate conductance potassium channel blocker
4222,PLCG2,trt_sh,-0.828,-0.828,0.702,15,6,9,24,
4223,estrone,trt_cp,-0.828,-0.828,0.738,60,30,30,134,Estrogen receptor agonist|Estrogenic hormone
4224,ZNF551,trt_sh,-0.828,-0.828,0.754,14,6,8,27,
4225,NDUFS6,trt_sh,-0.828,-0.828,0.705,15,6,9,27,
4226,SORBS3,trt_sh,-0.828,-0.828,0.647,16,6,10,33,
4227,IGF1,trt_lig,-0.829,-0.829,0.74,65,26,39,107,
4228,phorbol-12-myristate-13-acetate,trt_cp,-0.829,-0.829,0.667,54,22,32,95,PKC activator
4229,PIK3C2B,trt_sh,-0.829,-0.829,0.814,51,22,29,80,
4230,alpha-tocopherol,trt_cp,-0.829,-0.829,0.689,21,10,11,54,Antioxidant
4231,BRD-K78206606,trt_cp,-0.829,-0.829,0.696,10,4,6,13,
4232,cefozopran,trt_cp,-0.829,-0.829,0.665,23,10,13,42,bacterial cell wall synthesis inhibitor
4233,KM-04644SC,trt_cp,-0.829,-0.829,0.808,10,5,5,13,
4234,BCL6,trt_sh,-0.829,-0.829,0.792,24,12,12,41,
4235,NEDD4,trt_sh,-0.829,-0.829,-0.091,12,4,8,24,
4236,reparixin,trt_cp,-0.83,-0.83,0.8,20,9,11,42,CC chemokine receptor antagonist
4237,IKBKAP,trt_sh.cgs,-0.83,-0.83,0.73,12,5,7,14,
4238,HMOX2,trt_sh,-0.83,-0.83,-0.495,16,5,11,27,
4239,fusaric-acid,trt_cp,-0.83,-0.83,0.739,11,5,6,19,Dopamine beta hydroxylase inhibitor
4240,DNAJB1,trt_sh,-0.83,-0.83,0.808,29,16,13,39,
4241,ZM-336372,trt_cp,-0.83,-0.83,0.738,32,15,17,59,RAF inhibitor
4242,DPH2,trt_sh,-0.83,-0.83,0.819,19,10,9,28,
4243,PIP4K2B,trt_sh,-0.83,-0.83,0.752,40,17,23,76,
4244,FASN,trt_xpr,-0.83,-0.83,0.681,35,17,18,66,
4245,ATCATCA,trt_sh.css,-0.831,-0.831,0.554,10,4,6,13,
4246,TSC2,trt_sh,-0.831,-0.831,0.818,24,11,13,41,
4247,CHEK2,trt_sh,-0.831,-0.831,0.658,122,49,73,205,
4248,HRSP12,trt_sh,-0.831,-0.831,0.619,15,8,7,27,
4249,RPS6KA5,trt_sh,-0.832,-0.832,0.14,17,6,11,36,
4250,avasimibe,trt_cp,-0.832,-0.832,0.599,21,8,13,42,ACAT inhibitor
4251,ZNF281,trt_sh,-0.832,-0.832,-0.573,19,5,14,27,
4252,EXOSC4,trt_oe,-0.832,-0.832,-0.577,10,3,7,16,
4253,carglumic-acid,trt_cp,-0.832,-0.832,0.722,29,14,15,42,carbamoyl phosphate synthase activator
4254,ditolylguanidine,trt_cp,-0.832,-0.832,-0.066,15,5,10,19,Sigma receptor agonist
4255,DPI-201106,trt_cp,-0.832,-0.832,0.763,21,10,11,42,sodium channel activator
4256,NDUFV1,trt_sh,-0.832,-0.832,0.285,14,5,9,24,
4257,GPR114,trt_sh,-0.833,-0.833,-0.678,10,2,8,27,
4258,lomerizine,trt_cp,-0.833,-0.833,0.792,35,16,19,53,Calcium channel blocker
4259,menadione,trt_cp,-0.833,-0.833,0.81,84,43,41,171,Mitochondrial DNA polymerase inhibitor|Phosphatase inhibitor
4260,SOX5,trt_sh,-0.833,-0.833,0.82,18,8,10,27,
4261,meptazinol,trt_cp,-0.833,-0.833,0.741,33,14,19,65,Opioid receptor agonist
4262,SA-1458450,trt_cp,-0.833,-0.833,0.689,12,5,7,19,
4263,fidarestat,trt_cp,-0.833,-0.833,0.651,18,8,10,42,aldose reductase inhibitor
4264,LY-2886721,trt_cp,-0.833,-0.833,-0.037,21,7,14,42,
4265,PSAP,trt_sh,-0.833,-0.833,-0.673,13,4,9,27,
4266,TOX2,trt_sh,-0.834,-0.834,0.67,14,6,8,24,
4267,edoxaban,trt_cp,-0.834,-0.834,0.811,24,12,12,42,coagulation factor inhibitor
4268,sulconazole,trt_cp,-0.834,-0.834,-0.642,10,3,7,23,Sterol demethylase inhibitor
4269,capsaicin,trt_cp,-0.834,-0.834,0.815,65,29,36,117,TRPV agonist
4270,epinastine,trt_cp,-0.834,-0.834,-0.55,20,5,15,42,histamine receptor antagonist
4271,EBP,trt_sh.cgs,-0.834,-0.834,-0.67,10,2,8,13,
4272,albendazole,trt_cp,-0.834,-0.834,0.823,52,26,26,87,Tubulin inhibitor
4273,purmorphamine,trt_cp,-0.834,-0.834,0.829,48,23,25,78,Smoothened receptor agonist
4274,BCKDHA,trt_sh,-0.834,-0.834,0.825,30,15,15,66,
4275,oxaprozin,trt_cp,-0.834,-0.834,0.705,41,18,23,92,Cyclooxygenase inhibitor
4276,atorvastatin,trt_cp,-0.834,-0.834,0.77,71,33,38,134,HMGCR inhibitor
4277,BRD-K46171503,trt_cp,-0.835,-0.835,0.565,12,5,7,17,
4278,piribedil,trt_cp,-0.835,-0.835,0.822,34,16,18,72,Dopamine receptor agonist
4279,SKF-83566,trt_cp,-0.835,-0.835,0.287,14,5,9,26,Dopamine receptor antagonist
4280,PFDN2,trt_xpr,-0.835,-0.835,0.777,47,22,25,77,
4281,haloperidol,trt_cp,-0.835,-0.835,0.749,37,17,20,73,Dopamine receptor antagonist
4282,GCH1,trt_sh,-0.836,-0.836,0.733,19,8,11,33,
4283,alprenolol,trt_cp,-0.836,-0.836,0.418,17,6,11,26,Adrenergic receptor antagonist
4284,HIST1H1C,trt_sh,-0.836,-0.836,0.699,10,5,5,12,
4285,tadalafil,trt_cp,-0.836,-0.836,0.792,42,18,24,75,Phosphodiesterase inhibitor
4286,EXOC3,trt_sh,-0.836,-0.836,-0.128,15,5,10,27,
4287,allopurinol,trt_cp,-0.837,-0.837,0.514,16,7,9,46,Xanthine oxidase inhibitor
4288,flumatinib,trt_cp,-0.837,-0.837,0.781,16,9,7,42,Bcr-Abl kinase inhibitor
4289,UGT1A3,trt_sh,-0.837,-0.837,0.716,15,6,9,27,
4290,trimethoprim,trt_cp,-0.837,-0.837,0.727,23,12,11,45,Dihydrofolate reductase inhibitor
4291,SB-334867,trt_cp,-0.837,-0.837,0.684,13,5,8,19,Orexin receptor antagonist
4292,CCNF,trt_sh,-0.837,-0.837,-0.416,16,5,11,36,
4293,CASC3,trt_sh,-0.837,-0.837,-0.66,24,6,18,44,
4294,EPAS1,trt_sh,-0.837,-0.837,-0.153,15,5,10,27,
4295,F5,trt_lig,-0.837,-0.837,-0.099,12,4,8,19,
4296,TSC22D1,trt_sh,-0.837,-0.837,0.835,12,6,6,24,
4297,miconazole,trt_cp,-0.838,-0.838,0.401,29,10,19,45,Bacterial cell wall synthesis inhibitor
4298,CMAS,trt_sh,-0.838,-0.838,0.546,14,6,8,24,
4299,NIPBL,trt_sh,-0.838,-0.838,0.828,22,12,10,42,
4300,EIF4A2,trt_sh,-0.838,-0.838,0.769,14,6,8,27,
4301,CDK1,trt_sh,-0.838,-0.838,0.545,54,20,34,78,
4302,icariin,trt_cp,-0.838,-0.838,0.616,19,9,10,34,Phosphodiesterase inhibitor
4303,AM-24,trt_cp,-0.838,-0.838,0.64,21,9,12,42,lipoxygenase inhibitor
4304,AZ-628,trt_cp,-0.838,-0.838,0.695,113,49,64,240,RAF inhibitor
4305,RBKS,trt_sh,-0.838,-0.838,0.677,39,15,24,83,
4306,reboxetine,trt_cp,-0.838,-0.838,0.812,37,17,20,71,Adrenergic receptor antagonist
4307,proxymetacaine,trt_cp,-0.838,-0.838,0.802,18,8,10,34,Sodium channel blocker
4308,RAC1,trt_sh,-0.839,-0.839,0.717,27,11,16,47,
4309,CBLC,trt_sh,-0.839,-0.839,0.82,13,7,6,24,
4310,EIF2C1,trt_sh,-0.839,-0.839,0.635,17,7,10,27,
4311,rupatadine,trt_cp,-0.839,-0.839,0.757,24,9,15,42,"histamine receptor antagonist, platelet activating factor receptor antagonist"
4312,ST-1859,trt_cp,-0.839,-0.839,-0.671,18,4,14,42,antiamyloidogenic agent
4313,CREG1,trt_sh,-0.839,-0.839,0.815,28,13,15,42,
4314,phenylbutyrate,trt_cp,-0.839,-0.839,0.726,34,14,20,59,HDAC inhibitor
4315,omeprazole,trt_cp,-0.84,-0.84,0.696,38,17,21,78,ATPase inhibitor
4316,aminosalicylic-acid,trt_cp,-0.84,-0.84,0.78,23,12,11,46,Cyclooxygenase inhibitor
4317,BRD-K90999434,trt_cp,-0.84,-0.84,0.611,25,11,14,59,
4318,KIT,trt_sh,-0.84,-0.84,0.799,58,24,34,106,
4319,MW-STK33-4C,trt_cp,-0.84,-0.84,-0.551,17,5,12,32,
4320,ELAVL1,trt_sh,-0.84,-0.84,-0.431,20,6,14,39,
4321,benzylpenicillin,trt_cp,-0.84,-0.84,0.791,32,15,17,65,Penicillin binding protein inhibitor
4322,tyrphostin-AG-527,trt_cp,-0.841,-0.841,-0.446,14,4,10,27,Protein tyrosine kinase inhibitor
4323,TXNRD1,trt_sh,-0.841,-0.841,0.716,45,18,27,75,
4324,finasteride,trt_cp,-0.841,-0.841,0.769,60,27,33,95,5 alpha reductase inhibitor
4325,BRD-A72796238,trt_cp,-0.841,-0.841,0.813,20,11,9,28,
4326,SUPT5H,trt_sh,-0.841,-0.841,0.841,16,8,8,27,
4327,etilefrine,trt_cp,-0.841,-0.841,0.554,10,4,6,19,Adrenergic receptor agonist
4328,MEF2C,trt_sh,-0.841,-0.841,0.813,49,24,25,75,
4329,LSS,trt_sh,-0.841,-0.841,0.562,17,7,10,33,
4330,danusertib,trt_cp,-0.841,-0.841,0.719,32,13,19,59,Aurora kinase inhibitor|Growth factor receptor inhibitor
4331,SCYL3,trt_sh,-0.841,-0.841,0.799,52,21,31,84,
4332,BRD-A08658758,trt_cp,-0.842,-0.842,-0.547,26,8,18,48,
4333,NEK6,trt_sh,-0.842,-0.842,0.671,15,6,9,29,
4334,PSMG1,trt_sh,-0.842,-0.842,0.714,19,9,10,33,
4335,UBQLN2,trt_sh,-0.842,-0.842,0.679,32,13,19,44,
4336,MNITMT,trt_cp,-0.842,-0.842,0.777,12,7,5,19,Lymphocyte inhibitor
4337,IKBKB,trt_sh,-0.842,-0.842,0.828,71,34,37,112,
4338,benzohydroxamic-acid,trt_cp,-0.842,-0.842,0.644,35,16,19,70,Other antifungal
4339,CES2,trt_sh,-0.843,-0.843,0.723,16,6,10,33,
4340,SCAF8,trt_sh,-0.843,-0.843,0.616,19,8,11,33,
4341,SP110,trt_sh,-0.843,-0.843,0.641,23,10,13,33,
4342,ABL1,trt_sh,-0.843,-0.843,0.791,133,61,72,236,
4343,SIRT3,trt_sh,-0.843,-0.843,0.842,18,7,11,27,
4344,gabapentin,trt_cp,-0.843,-0.843,0.619,22,8,14,46,Calcium channel blocker
4345,BD-1008,trt_cp,-0.843,-0.843,-0.496,12,3,9,19,Sigma receptor antagonist
4346,GSTM2,trt_sh,-0.843,-0.843,0.841,16,8,8,29,
4347,SDHC,trt_sh,-0.843,-0.843,0.476,13,5,8,33,
4348,L-NAME,trt_cp,-0.843,-0.843,0.769,24,12,12,42,nitric oxide synthase inhibitor
4349,BRD-K38044934,trt_cp,-0.843,-0.843,0.831,19,11,8,42,
4350,benzbromarone,trt_cp,-0.843,-0.843,0.826,39,20,19,78,Chloride channel blocker
4351,BRD-K47977047,trt_cp,-0.844,-0.844,0.683,13,6,7,18,
4352,BRD-K73261812,trt_cp,-0.844,-0.844,0.783,43,24,19,65,
4353,pifithrin-mu,trt_cp,-0.844,-0.844,0.821,80,33,47,146,HSP inhibitor
4354,ZBTB24,trt_sh,-0.844,-0.844,0.741,27,11,16,42,
4355,CDK7,trt_sh,-0.844,-0.844,0.709,26,10,16,38,
4356,SA-1939936,trt_cp,-0.844,-0.844,-0.062,12,4,8,24,
4357,dehydroepiandrosterone,trt_cp,-0.844,-0.844,0.722,23,10,13,42,protein synthesis stimulant
4358,cediranib,trt_cp,-0.844,-0.844,0.676,34,12,22,60,VEGFR inhibitor|KIT inhibitor
4359,DFFB,trt_sh,-0.844,-0.844,0.638,16,6,10,27,
4360,SB-408124,trt_cp,-0.844,-0.844,-0.496,10,3,7,19,Orexin receptor antagonist
4361,ZDHHC6,trt_sh,-0.844,-0.844,0.796,23,11,12,39,
4362,CRCP,trt_sh,-0.844,-0.844,-0.515,18,4,14,27,
4363,GPR142,trt_sh,-0.844,-0.844,0.695,19,9,10,27,
4364,NFE2L2,trt_sh,-0.845,-0.845,-0.537,34,10,24,66,
4365,ING3,trt_sh,-0.845,-0.845,0.744,19,8,11,24,
4366,GLA,trt_sh,-0.845,-0.845,0.816,17,8,9,27,
4367,TBX2,trt_sh,-0.845,-0.845,-0.569,26,8,18,44,
4368,GPR87,trt_sh,-0.845,-0.845,0.643,17,7,10,27,
4369,ECHS1,trt_sh,-0.845,-0.845,0.73,16,7,9,24,
4370,disopyramide,trt_cp,-0.845,-0.845,0.643,45,18,27,79,Sodium channel blocker
4371,TCF7,trt_sh,-0.845,-0.845,0.217,20,7,13,30,
4372,CX-4945,trt_cp,-0.845,-0.845,-0.577,25,7,18,42,casein kinase inhibitor
4373,NSFL1C,trt_sh,-0.845,-0.845,-0.627,27,7,20,42,
4374,laudanosine,trt_cp,-0.845,-0.845,-0.754,10,1,9,15,Central nervous system agent
4375,LYN,trt_sh,-0.845,-0.845,0.671,69,26,43,112,
4376,MICALL1,trt_sh,-0.845,-0.845,0.792,24,10,14,42,
4377,SLC25A10,trt_sh,-0.845,-0.845,0.681,16,8,8,27,
4378,TFF1,trt_sh,-0.845,-0.845,0.632,16,6,10,30,
4379,LANCL1,trt_sh,-0.845,-0.845,0.751,14,7,7,27,
4380,PSI-6130,trt_cp,-0.845,-0.845,0.608,21,9,12,42,RNA polymerase inhibitor
4381,SA-1459172,trt_cp,-0.846,-0.846,0.301,14,5,9,19,
4382,SKI-II,trt_cp,-0.846,-0.846,0.839,67,35,32,125,Sphingosine kinase inhibitor
4383,PARP1,trt_sh,-0.846,-0.846,0.813,17,9,8,33,
4384,ICI-162846,trt_cp,-0.846,-0.846,0.832,40,19,21,61,Histamine receptor antagonist
4385,HDAC11,trt_sh,-0.846,-0.846,-0.531,19,4,15,30,
4386,WH-4025,trt_cp,-0.846,-0.846,0.692,28,12,16,65,
4387,idasanutlin,trt_cp,-0.847,-0.847,0.812,21,11,10,42,MDM inhibitor
4388,SK&F-10047-(+),trt_cp,-0.847,-0.847,0.844,19,9,10,42,sigma receptor agonist
4389,GPRC5C,trt_sh.cgs,-0.847,-0.847,0.681,10,4,6,14,
4390,ARHGEF12,trt_sh,-0.847,-0.847,0.634,16,7,9,33,
4391,METRN,trt_sh,-0.847,-0.847,0.622,26,11,15,42,
4392,molindone,trt_cp,-0.847,-0.847,0.685,47,19,28,72,Dopamine receptor antagonist
4393,IL6,trt_lig,-0.847,-0.847,0.805,59,21,38,107,
4394,CDKN1B,trt_sh,-0.848,-0.848,0.819,14,7,7,27,
4395,TEAD4,trt_sh,-0.848,-0.848,-0.583,14,4,10,27,
4396,bendamustine,trt_cp,-0.848,-0.848,0.808,21,10,11,42,DNA inhibitor
4397,eticlopride,trt_cp,-0.848,-0.848,-0.218,12,4,8,19,Dopamine receptor antagonist
4398,ADO,trt_sh,-0.848,-0.848,0.516,27,10,17,39,
4399,HEBP1,trt_sh,-0.848,-0.848,0.732,17,8,9,36,
4400,BRD-A73558769,trt_cp,-0.848,-0.848,0.28,17,6,11,28,
4401,EX-527,trt_cp,-0.848,-0.848,0.832,126,58,68,241,SIRT inhibitor
4402,bazedoxifene,trt_cp,-0.848,-0.848,0.484,27,10,17,42,selective estrogen receptor modulator (SERM)
4403,mesulergine,trt_cp,-0.849,-0.849,0.283,29,10,19,57,Dopamine receptor agonist
4404,THRAP3,trt_sh,-0.849,-0.849,0.829,17,7,10,27,
4405,PRR7,trt_sh,-0.849,-0.849,0.641,27,14,13,43,
4406,TBC1D2B,trt_sh,-0.849,-0.849,-0.059,18,6,12,27,
4407,tracazolate,trt_cp,-0.849,-0.849,0.79,33,15,18,65,GABA receptor modulator
4408,UK-383367,trt_cp,-0.849,-0.849,0.659,26,10,16,42,procollagen C-endopeptidase inhibitor
4409,cyclizine,trt_cp,-0.849,-0.849,0.7,29,14,15,46,Histamine receptor modulator
4410,letrozole,trt_cp,-0.849,-0.849,0.832,42,21,21,72,Aromatase inhibitor
4411,BMS-707035,trt_cp,-0.849,-0.849,0.804,21,9,12,42,HIV integrase inhibitor
4412,cilostamide,trt_cp,-0.849,-0.849,0.763,42,21,21,67,Phosphodiesterase inhibitor
4413,aniracetam,trt_cp,-0.849,-0.849,0.703,43,19,24,71,Glutamate receptor agonist
4414,spironolactone,trt_cp,-0.849,-0.849,0.731,40,21,19,75,Mineralocorticoid receptor antagonist
4415,APPBP2,trt_sh,-0.849,-0.849,0.847,22,13,9,36,
4416,PLOD1,trt_sh,-0.85,-0.85,-0.068,21,7,14,27,
4417,MTERFD1,trt_sh,-0.85,-0.85,0.838,24,11,13,39,
4418,BRD-K85822033,trt_cp,-0.85,-0.85,0.542,13,5,8,28,
4419,ALG9,trt_sh,-0.85,-0.85,0.561,13,6,7,33,
4420,DGKD,trt_sh,-0.85,-0.85,0.731,19,10,9,33,
4421,malonoben,trt_cp,-0.85,-0.85,-0.092,12,4,8,31,Protein tyrosine kinase inhibitor
4422,CYB5R3,trt_sh,-0.85,-0.85,0.673,21,9,12,33,
4423,diethylcarbamazine,trt_cp,-0.85,-0.85,0.691,25,12,13,68,Lipoxygenase inhibitor
4424,EPHA3,trt_lig,-0.85,-0.85,0.846,13,7,6,19,
4425,ST-019365,trt_cp,-0.85,-0.85,0.809,11,5,6,17,
4426,DSE,trt_sh,-0.85,-0.85,0.833,29,15,14,33,
4427,LIG3,trt_sh,-0.85,-0.85,0.073,15,5,10,24,
4428,LRRC41,trt_sh,-0.85,-0.85,0.647,18,7,11,39,
4429,L-citrulline,trt_cp,-0.851,-0.851,0.74,27,13,14,42,nitric oxide stimulant
4430,PPAT,trt_sh,-0.851,-0.851,0.693,22,8,14,32,
4431,BRD-K32885145,trt_cp,-0.851,-0.851,0.778,10,5,5,14,
4432,KIN001-266,trt_cp,-0.851,-0.851,0.811,95,41,54,180,MAP kinase inhibitor|TNF production inhibitor
4433,PD-98059,trt_cp,-0.851,-0.851,0.762,51,23,28,96,MEK inhibitor|MAP kinase inhibitor
4434,armodafinil,trt_cp,-0.851,-0.851,0.75,25,10,15,42,
4435,TP53TG1,trt_sh,-0.851,-0.851,0.786,25,13,12,39,
4436,UGP2,trt_sh,-0.851,-0.851,0.849,33,17,16,66,
4437,ERCC5,trt_sh,-0.852,-0.852,0.788,41,21,20,69,
4438,LARS2,trt_sh,-0.852,-0.852,0.646,15,6,9,24,
4439,AMDHD2,trt_sh,-0.852,-0.852,0.823,22,10,12,42,
4440,SACM1L,trt_sh,-0.852,-0.852,0.727,15,6,9,33,
4441,STAT5A,trt_sh,-0.852,-0.852,0.712,27,11,16,54,
4442,"4,5,6,7-tetrabromobenzotriazole",trt_cp,-0.852,-0.852,0.667,18,7,11,34,Casein kinase inhibitor
4443,SB-225002,trt_cp,-0.852,-0.852,0.832,36,20,16,86,CC chemokine receptor antagonist
4444,mepazine,trt_cp,-0.852,-0.852,0.828,20,10,10,42,MALT1 inhibitor (JH)
4445,SLC7A1,trt_oe,-0.852,-0.852,0.845,11,6,5,17,
4446,IRAK4,trt_sh,-0.852,-0.852,0.667,19,10,9,37,
4447,KCNG1,trt_sh,-0.852,-0.852,0.74,17,8,9,33,
4448,BRD-K52099002,trt_cp,-0.852,-0.852,0.677,11,5,6,17,
4449,CLTB,trt_sh,-0.853,-0.853,0.754,35,16,19,75,
4450,FGF10,trt_sh,-0.853,-0.853,0.721,10,5,5,10,
4451,heliotrine,trt_cp,-0.853,-0.853,0.736,10,5,5,15,Pyrrolizidine alkaloid
4452,parbendazole,trt_cp,-0.853,-0.853,0.839,46,19,27,75,Tubulin inhibitor
4453,BRD-K74436011,trt_cp,-0.853,-0.853,0.658,10,5,5,12,
4454,PRKDC,trt_sh,-0.853,-0.853,0.834,23,11,12,49,
4455,AS-605240,trt_cp,-0.853,-0.853,0.66,139,58,81,293,PI3K inhibitor
4456,GR-46611,trt_cp,-0.853,-0.853,0.717,13,7,6,19,Serotonin receptor agonist
4457,MEX3D,trt_sh,-0.853,-0.853,0.849,26,13,13,48,
4458,PHF13,trt_sh,-0.854,-0.854,0.843,21,10,11,27,
4459,H-8,trt_cp,-0.854,-0.854,0.663,10,4,6,19,PKA inhibitor
4460,hexachlorophene,trt_cp,-0.854,-0.854,-0.586,25,7,18,48,Potassium channel activator
4461,ABHD4,trt_sh,-0.854,-0.854,0.851,20,11,9,36,
4462,levocetirizine,trt_cp,-0.854,-0.854,0.552,34,13,21,53,Histamine receptor antagonist
4463,iodophenpropit,trt_cp,-0.854,-0.854,0.232,11,4,7,19,Histamine receptor antagonist
4464,phenytoin,trt_cp,-0.855,-0.855,0.62,32,13,19,53,Hydantoin antiepileptic
4465,ST13,trt_sh,-0.855,-0.855,0.737,19,9,10,33,
4466,tozasertib,trt_cp,-0.855,-0.855,0.69,224,96,128,435,Aurora kinase inhibitor|Bcr-Abl kinase inhibitor|FLT3 inhibitor|JAK inhibitor
4467,clemizole,trt_cp,-0.855,-0.855,0.743,27,12,15,45,HCV inhibitor
4468,altanserin,trt_cp,-0.855,-0.855,0.84,44,19,25,72,Serotonin receptor antagonist
4469,TRAFD1,trt_sh,-0.855,-0.855,-0.645,25,7,18,33,
4470,NPEPL1,trt_sh,-0.855,-0.855,0.732,23,9,14,42,
4471,DYNLT3,trt_sh,-0.855,-0.855,-0.662,19,3,16,33,
4472,HEY1,trt_sh,-0.855,-0.855,-0.489,21,6,15,33,
4473,CALU,trt_sh,-0.856,-0.856,0.734,26,13,13,43,
4474,fenofibrate,trt_cp,-0.856,-0.856,-0.056,12,4,8,22,PPAR receptor agonist
4475,phenoxybenzamine,trt_cp,-0.856,-0.856,0.842,16,7,9,30,Adrenergic receptor antagonist
4476,F7,trt_sh,-0.856,-0.856,0.786,17,9,8,27,
4477,binimetinib,trt_cp,-0.856,-0.856,-0.654,17,4,13,42,MEK inhibitor
4478,"16,16-dimethylprostaglandin-e2",trt_cp,-0.856,-0.856,0.786,50,20,30,101,Prostanoid receptor agonist
4479,UNC-0638,trt_cp,-0.856,-0.856,0.823,62,33,29,114,
4480,cirazoline,trt_cp,-0.856,-0.856,0.541,13,5,8,19,Adrenergic receptor agonist
4481,STK-064652,trt_cp,-0.856,-0.856,0.783,36,20,16,76,
4482,ZFX,trt_sh,-0.856,-0.856,0.814,21,12,9,42,
4483,PHA-665752,trt_cp,-0.856,-0.856,0.845,91,43,48,181,C-Met inhibitor
4484,TLK2,trt_xpr,-0.856,-0.856,0.838,43,20,23,77,
4485,quizartinib,trt_cp,-0.856,-0.856,0.806,120,55,65,240,FLT3 inhibitor
4486,dihydrexidine,trt_cp,-0.857,-0.857,0.843,18,9,9,28,Dopamine receptor agonist
4487,ENPP1,trt_sh,-0.857,-0.857,-0.683,15,4,11,27,
4488,forskolin,trt_cp,-0.857,-0.857,0.598,99,37,62,183,Adenylyl cyclase activator
4489,NR2F6,trt_sh,-0.857,-0.857,0.611,40,17,23,73,
4490,exemestane,trt_cp,-0.857,-0.857,0.77,49,22,27,80,Aromatase inhibitor
4491,ZRSR2,trt_sh,-0.857,-0.857,0.785,22,11,11,36,
4492,GSK-461364,trt_cp,-0.857,-0.857,0.787,85,35,50,220,PLK inhibitor
4493,MEST,trt_sh,-0.857,-0.857,0.705,24,12,12,43,
